rank,node,score,out_degree,in_degree
100,N973,0.00143760090589875,4,11
101,N862,0.00143740736165656,6,9
102,N714,0.00143586489788272,3,9
103,N49,0.00143451294057687,5,11
104,N551,0.00143353513510367,10,12
105,N356,0.00142971211610451,8,8
106,N354,0.00142302350286566,6,9
107,N602,0.00141975280655492,2,9
108,N197,0.0014177738659933,6,7
109,N749,0.00141757987613911,6,9
110,N347,0.00141445584958588,6,12
111,N839,0.00141157721642063,5,10
112,N105,0.00141148842867819,6,8
113,N392,0.00141090590472541,6,9
114,N249,0.0014106293227921,8,9
115,N804,0.00141013561373479,5,8
116,N954,0.00140890324732288,5,7
117,N325,0.00140882109869506,6,9
118,N894,0.00140871578928607,4,9
119,N265,0.00140640505601074,7,9
120,N869,0.00140389934328096,4,10
121,N3,0.00139591958000785,7,8
122,N389,0.00139557718421089,10,9
123,N920,0.0013953816847994,7,9
124,N264,0.00139378032359192,4,8
125,N51,0.00139283912989197,4,9
126,N343,0.00139210314961949,7,9
127,N937,0.00139039973468911,10,8
128,N965,0.00138907583229822,2,10
129,N472,0.00138842121515341,4,9
130,N553,0.00138108592096306,5,8
131,N587,0.00137988135837996,3,8
132,N969,0.00137942879325798,3,9
133,N904,0.00137835658649173,6,7
134,N645,0.00137578067042655,5,7
135,N644,0.0013743449654978,3,10
136,N752,0.00137032055448126,8,9
137,N691,0.00136963060632235,6,8
138,N625,0.00136961489230057,3,5
139,N669,0.001367522281263,6,9
140,N289,0.00136751083881127,2,6
141,N905,0.00136689833808453,9,9
142,N15,0.00136494211786929,6,7
143,N660,0.00136425107237619,6,9
144,N403,0.00136291617334315,4,8
145,N970,0.0013604575043253,11,6
146,N211,0.0013564099111027,3,9
147,N324,0.00135512609739726,6,9
148,N832,0.00134856749482514,7,6
149,N452,0.00134628380681786,3,7
150,N78,0.00134534474699552,6,8
151,N571,0.00134112536238469,5,9
152,N493,0.0013403946201796,4,7
153,N758,0.00133948304006356,6,8
154,N976,0.00133619642255432,9,7
155,N218,0.00133488342181482,5,8
156,N548,0.00133320428421942,9,6
157,N304,0.00133302590795915,4,10
158,N535,0.0013298156606779,5,7
159,N531,0.00132698398303713,4,9
160,N526,0.00132695342746151,5,7
161,N766,0.00132490562320079,8,8
162,N731,0.00132376827334075,8,5
163,N109,0.00132227807485181,6,8
164,N522,0.00131876987730581,7,8
165,N450,0.00131802812859149,4,9
166,N342,0.00131696394947813,5,6
167,N315,0.00131466705646054,8,7
168,N390,0.00131361615784152,6,8
169,N216,0.00131150283166838,10,9
170,N256,0.00131097299331281,14,9
171,N161,0.00130813654023756,2,7
172,N435,0.00130550692793745,5,5
173,N182,0.00130547212627972,5,8
174,N901,0.00130345278067519,6,6
175,N303,0.00130206996012314,6,6
176,N318,0.00130151374761283,4,9
177,N487,0.00130143931903668,7,7
178,N458,0.0012998197813451,9,10
179,N423,0.00129811958148158,7,7
180,N194,0.00129575211423678,8,5
181,N716,0.00129401603801639,6,9
182,N110,0.00129202955006693,11,8
183,N806,0.00128878161982831,8,9
184,N685,0.00128754216208031,5,9
185,N577,0.00128651689755084,5,8
186,N991,0.001285683694008,5,8
187,N642,0.00127845353444314,4,9
188,N735,0.00127759725121722,3,9
189,N547,0.00127516330175132,3,9
190,N375,0.00127401021384805,6,9
191,N345,0.00127339318179314,6,6
192,N93,0.00127146708823402,3,10
193,N596,0.00127076415985619,8,9
194,N543,0.00127024987407993,3,8
195,N92,0.0012674367358285,8,7
196,N195,0.00126634162982236,8,9
197,N388,0.00126547577461876,4,9
198,N928,0.00126342023040126,3,8
199,N139,0.00126299088267072,4,9
200,N433,0.00126147476551517,3,8
201,N638,0.00125784111120553,5,9
202,N434,0.00125760401420296,2,7
203,N6,0.00125758982288687,4,7
204,N605,0.00125645529005178,7,9
205,N699,0.0012563182376582,9,8
206,N544,0.00125435710349526,7,7
207,N569,0.00125381737241177,7,8
208,N697,0.00125164898994944,5,7
209,N153,0.00125036487152174,6,8
210,N974,0.00125033251708269,8,7
211,N591,0.00124867170271871,9,7
212,N750,0.00124725664329508,6,6
213,N409,0.00124605583648379,8,8
214,N578,0.00124490238672481,7,7
215,N26,0.0012442591553154,8,8
216,N238,0.00124374904039724,4,12
217,N931,0.00124282921084148,10,7
218,N653,0.00124241551045237,8,8
219,N958,0.00124149281811644,6,9
220,N97,0.00124002583159043,5,9
221,N603,0.00123945245374793,10,5
222,N827,0.00123402090120901,6,7
223,N739,0.00123301739270344,8,6
224,N250,0.0012266126511063,6,5
225,N565,0.00122539344256899,7,7
226,N126,0.0012248344278371,5,8
227,N19,0.00122362364980669,7,6
228,N647,0.00122358722279592,5,5
229,N562,0.00122344971624612,4,8
230,N895,0.00122334967379381,7,7
231,N952,0.0012233259410275,8,6
232,N704,0.00122303151462552,9,6
233,N7,0.00122190601838439,8,6
234,N910,0.00122108637345916,5,7
235,N971,0.00121900568494139,8,8
236,N626,0.00121778558883291,6,9
237,N82,0.00121748017332307,8,9
238,N18,0.00121701000508491,5,7
239,N519,0.0012167643610756,3,6
240,N572,0.00121660387124951,7,8
241,N293,0.00121541157856741,8,9
242,N23,0.00121442799532108,3,9
243,N929,0.00121404449456014,4,8
244,N270,0.00121340562223913,11,8
245,N641,0.00121250174863772,5,9
246,N861,0.00121190932805123,3,8
247,N443,0.00120955634075474,4,9
248,N119,0.00120814411199521,7,8
249,N406,0.00120472808695722,4,6
250,N344,0.00120332665585619,4,9
251,N883,0.0012021702599589,3,7
252,N533,0.00120008882763558,1,8
253,N601,0.001198809887141,7,9
254,N55,0.0011987578005047,4,9
255,N298,0.00119626733237341,6,9
256,N890,0.00119615266655336,7,9
257,N528,0.00119553147302568,5,6
258,N855,0.00119422479291508,4,10
259,N819,0.00119359482047751,8,8
260,N658,0.00119269261948832,9,5
261,N795,0.00119230682075211,10,6
262,N263,0.00119004020579274,6,9
263,N401,0.00118735471648402,5,8
264,N212,0.00118488472059941,5,6
265,N759,0.00118273001684395,7,7
266,N754,0.0011825482861405,6,8
267,N53,0.00118159716050477,6,7
268,N798,0.00117977288576067,6,10
269,N980,0.00117737035653694,7,6
270,N148,0.00117650557325051,3,10
271,N220,0.0011748383986043,5,6
272,N442,0.00117384828042373,6,7
273,N189,0.00117377782192616,10,8
274,N185,0.00117296075336075,4,9
275,N307,0.0011712692670103,11,7
276,N724,0.00117111445340309,4,8
277,N622,0.00117095437940535,9,7
278,N721,0.00116292907489846,9,7
279,N146,0.00115917919425292,7,8
280,N404,0.00115883793394312,7,6
281,N229,0.00115766157722919,6,7
282,N611,0.00115688808588862,7,6
283,N537,0.00115613919288308,10,6
284,N942,0.00115506322321035,7,5
285,N501,0.00115435815783297,10,6
286,N128,0.00115387795409519,6,6
287,N851,0.00115042742264347,6,4
288,N12,0.0011499649401785,7,7
289,N693,0.00114694406673795,10,7
290,N209,0.00114689951355308,8,5
291,N715,0.00114600830463306,6,5
292,N654,0.0011447311076478,5,7
293,N378,0.00114389899435743,5,6
294,N636,0.00114182796490383,7,8
295,N808,0.00114159311834529,7,7
296,N198,0.00114067941315467,3,5
297,N302,0.00114003837002466,5,4
298,N837,0.00113967836250958,5,7
299,N595,0.00113812539191387,6,9
300,N511,0.00113790557852951,4,7
301,N741,0.00113783564301346,6,6
302,N756,0.00113303228792884,9,10
303,N58,0.00113113468890015,2,6
304,N847,0.00113060997223719,6,7
305,N900,0.00113047991271848,6,7
306,N235,0.00113047968552796,4,9
307,N599,0.00113005308215619,5,9
308,N912,0.00112890418127264,9,8
309,N112,0.00112831903571565,7,10
310,N949,0.00112811155248857,5,8
311,N776,0.00112652630086962,7,8
312,N369,0.00112634074836712,8,8
313,N411,0.00112574844243765,1,6
314,N604,0.00112562322172207,10,8
315,N732,0.00112529220610822,8,7
316,N316,0.00112431022444035,6,6
317,N916,0.00112332237973213,6,6
318,N734,0.00112235393962584,4,8
319,N992,0.00112048515881667,10,7
320,N953,0.00112039947125153,2,5
321,N227,0.00112039110202934,4,8
322,N926,0.0011189111970272,6,8
323,N190,0.00111871035577306,11,7
324,N43,0.00111478177700844,9,5
325,N921,0.00111402998865601,9,7
326,N176,0.00111307302120821,7,6
327,N831,0.00111224186189674,4,5
328,N127,0.00111101917379325,10,7
329,N614,0.00111084987405553,5,6
330,N588,0.00111038467762374,6,5
331,N663,0.00110977816460939,5,5
332,N201,0.00110961464515541,6,9
333,N990,0.00110934751111261,5,7
334,N13,0.00110807758208272,4,8
335,N295,0.00110747012448019,8,7
336,N419,0.00110548573834544,1,4
337,N606,0.00110404753856337,9,6
338,N671,0.00110174070110041,6,7
339,N880,0.00109985527436423,9,7
340,N156,0.0010996370732698,5,8
341,N838,0.00109922864465,5,4
342,N215,0.00109897057540285,4,9
343,N16,0.00109667600620897,5,7
344,N107,0.00109533344477711,7,6
345,N56,0.00109346629708138,4,6
346,N873,0.00109138751471418,7,5
347,N777,0.00109062843619515,4,6
348,N986,0.00108900265215015,5,5
349,N196,0.00108878324231843,5,7
350,N946,0.00108749249858589,11,5
351,N492,0.00108709671022771,2,5
352,N575,0.00108701647121643,4,6
353,N91,0.00108469329306751,6,7
354,N359,0.00108196628341512,8,7
355,N763,0.00107973777432131,4,7
356,N425,0.00107822875772155,6,5
357,N20,0.00107760723530959,5,7
358,N593,0.00107585395319689,4,8
359,N710,0.00107480745128075,3,8
360,N336,0.00107208387890851,4,9
361,N623,0.00107136317213686,2,7
362,N633,0.00106835849084521,7,7
363,N400,0.00106821891277509,5,7
364,N635,0.0010679191793889,6,7
365,N217,0.00106691777477347,8,8
366,N429,0.00106605953016373,3,5
367,N597,0.00106584500941046,7,5
368,N676,0.00106526775010759,3,9
369,N803,0.00106346095039081,2,7
370,N665,0.00106067997550697,3,7
371,N134,0.00106065562728665,5,7
372,N300,0.00105977482330472,4,6
373,N98,0.00105947189103748,4,6
374,N30,0.00105944652702834,8,6
375,N459,0.0010590411282116,4,5
376,N399,0.0010588763062401,7,8
377,N586,0.00105748163165349,7,7
378,N451,0.00105714315392711,3,8
379,N178,0.00105662015907524,5,5
380,N494,0.00105549318811365,5,6
381,N655,0.00105538427397381,12,8
382,N213,0.00105516112497737,5,7
383,N150,0.00105514232643085,4,5
384,N5,0.00105351378604443,4,9
385,N428,0.00105148753028112,3,7
386,N963,0.00105094663086527,5,7
387,N277,0.00104960927849999,5,8
388,N360,0.00104718404929961,6,7
389,N939,0.00104669510786511,8,8
390,N975,0.00104662300909817,9,5
391,N379,0.00104395069885283,7,6
392,N253,0.00104293311000764,7,8
393,N977,0.00104174974057964,4,6
394,N872,0.00104162770359855,2,7
395,N868,0.00104131866735839,7,6
396,N130,0.00104126064735286,3,5
397,N281,0.00104124666949808,5,6
398,N416,0.00103970298205959,11,7
399,N104,0.00103952893250043,6,7
400,N968,0.00103948811986416,5,7
401,N39,0.00103804986556358,3,4
402,N308,0.00103330392118093,5,8
403,N887,0.00103248125444529,5,7
404,N899,0.00102948897079019,5,6
405,N906,0.00102707771900128,8,5
406,N632,0.00102583576939591,5,6
407,N875,0.00102550362977212,8,5
408,N613,0.00102463062947472,11,8
409,N463,0.00102380836325473,8,7
410,N943,0.00102379657131967,4,5
411,N563,0.00102350669862358,6,6
412,N690,0.00102289069109115,5,7
413,N135,0.00102286546066865,9,6
414,N243,0.00102251180660707,5,7
415,N775,0.0010209393846766,5,7
416,N387,0.00101998057524991,9,6
417,N848,0.00101970667909966,3,6
418,N707,0.00101829911821711,5,6
419,N781,0.00101818033457755,5,5
420,N320,0.00101748801378551,8,5
421,N291,0.00101602501811184,5,4
422,N621,0.00101371960541872,5,6
423,N812,0.00101281771352174,10,6
424,N666,0.00101253709751389,4,6
425,N811,0.00101195569079068,4,8
426,N764,0.00101162060538428,5,5
427,N106,0.00101152758059783,7,6
428,N600,0.0010114990438096,9,7
429,N319,0.00101130210470047,6,5
430,N520,0.00100765218997441,6,5
431,N132,0.00100694768923475,9,8
432,N945,0.00100678146226465,3,7
433,N162,0.00100649927890427,4,5
434,N678,0.00100561633375151,6,7
435,N186,0.00100511373127213,5,7
436,N799,0.00100427074811927,4,6
437,N863,0.00100192810198561,5,6
438,N733,0.00100159225671803,5,6
439,N555,0.00100141707973705,1,6
440,N37,0.000999112427117418,9,8
441,N617,0.000997616688211193,6,7
442,N590,0.000997554028900817,4,6
443,N496,0.000996305384488394,9,6
444,N262,0.000995909379510994,10,6
445,N129,0.000994801013336631,10,6
446,N502,0.000994046463129988,15,8
447,N712,0.00099403064761249,10,8
448,N11,0.000991439055337351,5,7
449,N72,0.000990312552411271,6,7
450,N961,0.000990072846677592,4,7
451,N717,0.000989391913288375,4,5
452,N902,0.00098909764662843,13,5
453,N903,0.000989044886397505,2,5
454,N619,0.000988868050432038,9,7
455,N988,0.00098755002313046,5,4
456,N140,0.000985287962904964,4,5
457,N282,0.000984836783330978,4,8
458,N111,0.000983701663612448,9,5
459,N341,0.000981814693462312,3,6
460,N677,0.000980778429226946,6,5
461,N251,0.000979705519236592,6,6
462,N542,0.000979134974812725,5,6
463,N523,0.000978745350777508,6,7
464,N858,0.000977797504495102,8,5
465,N8,0.000977574130820742,7,4
466,N948,0.000977452347371436,7,7
467,N352,0.000977440573322212,6,7
468,N659,0.000976578546517882,5,6
469,N114,0.000975689235857324,3,7
470,N718,0.000974392889833989,1,7
471,N350,0.000973554272326357,5,6
472,N840,0.000973110073045578,5,4
473,N527,0.000972013002502553,4,6
474,N362,0.000971036521434594,6,6
475,N833,0.000971031421328864,6,3
476,N393,0.000969661667624376,9,6
477,N81,0.00096948975639825,6,6
478,N881,0.000969397279544547,5,7
479,N108,0.000969301140006796,4,6
480,N770,0.000966686565402452,5,8
481,N174,0.000966404888945859,9,7
482,N184,0.000966389389410677,5,6
483,N785,0.000966051840674584,5,6
484,N620,0.000965684354641521,7,6
485,N314,0.000964759147422467,7,5
486,N473,0.000964748545380644,8,6
487,N373,0.000964271777458093,8,4
488,N328,0.000962060494246307,4,6
489,N330,0.000961579265461885,8,7
490,N239,0.000961128039867996,5,5
491,N462,0.000960796294907202,5,3
492,N893,0.000960419062071222,4,5
493,N994,0.000959436210112575,6,4
494,N133,0.000959019629572502,4,7
495,N560,0.000958567807779087,4,7
496,N524,0.000953984701217067,7,5
497,N844,0.000953622580955348,5,7
498,N41,0.000953619169411634,2,5
499,N168,0.000953290816634118,8,7
500,N407,0.000952910172756395,9,5
501,N972,0.000952267944183575,6,6
502,N68,0.000951225944152244,7,6
503,N748,0.000949656612493943,4,7
504,N561,0.000949482976952327,13,4
505,N845,0.000948871396933022,4,5
506,N507,0.000948496476057199,8,7
507,N348,0.000947561736110288,7,6
508,N618,0.000947196476074203,11,6
509,N701,0.000946367533762412,3,5
510,N930,0.000946028272714228,13,7
511,N95,0.000945202698138182,6,6
512,N125,0.000944527296282074,3,6
513,N874,0.000944505327105759,3,7
514,N742,0.000943449540927406,7,5
515,N349,0.000943390591563595,5,7
516,N137,0.00094300884336198,7,5
517,N80,0.000942467457541475,6,7
518,N914,0.000942355367126712,5,6
519,N331,0.000941419979031103,11,5
520,N936,0.000940720225149887,6,7
521,N163,0.000940464715402603,11,6
522,N101,0.000938897883081313,8,7
523,N483,0.000938242191516871,7,6
524,N751,0.000936642183449577,6,6
525,N582,0.000936228165623723,7,6
526,N259,0.000935885583541536,7,7
527,N512,0.000933034862906746,6,5
528,N495,0.000932249293253332,8,6
529,N682,0.000932238874348666,9,6
530,N413,0.000932167933510729,12,5
531,N63,0.000929214246160557,7,6
532,N247,0.000928650856504651,7,2
533,N778,0.000928370916088618,5,3
534,N892,0.000928130774437267,3,6
535,N17,0.000928026347870491,6,6
536,N680,0.000926774840678991,5,7
537,N859,0.00092634941563854,6,7
538,N370,0.000926217181907181,9,7
539,N449,0.000926082835982444,4,5
540,N187,0.000925738393730611,5,6
541,N998,0.000924775797850812,7,8
542,N698,0.000924204500864238,6,5
543,N813,0.000923741877606742,7,7
544,N667,0.000923678429272379,6,5
545,N210,0.000922853238823397,11,6
546,N103,0.00092271739575532,7,7
547,N408,0.000918599783468665,7,6
548,N791,0.000916762247376552,5,6
549,N574,0.000916580386551769,3,5
550,N670,0.000915279727210731,5,5
551,N807,0.000914643092403764,9,4
552,N353,0.000914418184847769,4,7
553,N896,0.000913579413982381,7,5
554,N747,0.000913096401374933,11,6
555,N598,0.000913088669603878,6,8
556,N761,0.000912402477825452,4,3
557,N835,0.000910842641599437,5,7
558,N337,0.000910689153376528,4,5
559,N233,0.000909528324951065,4,7
560,N568,0.000909163859117121,8,7
561,N200,0.000907616412648778,9,5
562,N816,0.000907609207495457,5,6
563,N453,0.000907574233144966,8,3
564,N357,0.000907398048617695,9,6
565,N790,0.000907212359239548,6,7
566,N271,0.000907176185815005,6,6
567,N993,0.000907161418356364,6,6
568,N888,0.000906527375563931,4,5
569,N234,0.000906227548222502,7,5
570,N529,0.000905606336146546,1,6
571,N225,0.000905540639559306,7,6
572,N117,0.000905291882651061,6,5
573,N398,0.000904244167846726,6,6
574,N538,0.000904067169464971,9,7
575,N765,0.00090357769774174,3,4
576,N169,0.000901771434403892,7,5
577,N372,0.000901619583501335,6,7
578,N75,0.000901490101752722,6,3
579,N510,0.000899524401295166,4,6
580,N421,0.000898925644383896,4,5
581,N446,0.000898663580366033,5,6
582,N441,0.000898115449985113,8,6
583,N955,0.000897913040214811,8,4
584,N911,0.000897724197961085,4,4
585,N102,0.000896843586362606,6,6
586,N147,0.000895448699695192,7,5
587,N431,0.000893687145083163,9,6
588,N118,0.000891041448536772,4,6
589,N309,0.000890254785954303,7,6
590,N214,0.000889481985507708,7,5
591,N532,0.000889051670337832,3,5
592,N753,0.000887671870280039,3,5
593,N486,0.000887268040420314,4,7
594,N509,0.000886594160722077,9,6
595,N708,0.000883705754759191,6,7
596,N566,0.000881990361425487,4,7
597,N181,0.00088178370899261,5,7
598,N386,0.000881350157826398,6,5
599,N340,0.000881213203589646,5,7
600,N278,0.000881032848222711,5,4
601,N415,0.000879788922621524,5,7
602,N120,0.000878624859205019,4,6
603,N797,0.000877950318216051,6,3
604,N497,0.00087728908026077,4,6
605,N380,0.000877154480011724,6,7
606,N31,0.000874936183420733,4,6
607,N363,0.00087471431092371,7,6
608,N59,0.000873685236310681,7,3
609,N311,0.000871885601244935,6,5
610,N996,0.000871376427256171,5,4
611,N310,0.000870728810852799,6,6
612,N675,0.000870391180544856,4,4
613,N709,0.000870334938819055,4,5
614,N779,0.000869547497050563,6,5
615,N908,0.000869464213182127,5,7
616,N630,0.000867549764359792,6,7
617,N821,0.000866979509391607,6,5
618,N950,0.00086683606539759,6,5
619,N650,0.000866514231073566,7,7
620,N29,0.000866314380148997,5,5
621,N4,0.00086606291610639,5,6
622,N297,0.000865965726228232,9,4
623,N456,0.00086525892670391,4,6
624,N940,0.000864727870395942,9,5
625,N788,0.000864676199097152,5,7
626,N248,0.000863538910851037,6,6
627,N951,0.000863082672186425,6,6
628,N594,0.000862954513396649,4,4
629,N274,0.000862809674881535,6,5
630,N503,0.000862455150418344,6,4
631,N143,0.000861268216865363,9,5
632,N898,0.000861068302123489,8,5
633,N755,0.000860353094532239,9,3
634,N687,0.000860311090705339,5,5
635,N814,0.00085976519618156,3,5
636,N702,0.00085972000392177,5,4
637,N517,0.000858616824692803,5,6
638,N444,0.000858548162746027,5,4
639,N131,0.000857664036035256,5,4
640,N876,0.000857135392636703,4,5
641,N61,0.000855213731829385,8,6
642,N273,0.00085482380914124,6,5
643,N877,0.000854807378319459,3,5
644,N144,0.000853964510083029,8,4
645,N376,0.000852963063746015,3,5
646,N681,0.000852599995778513,6,5
647,N722,0.000851915117791562,4,5
648,N743,0.000851358136193752,12,7
649,N540,0.000850522517174146,4,4
650,N824,0.000849686108982392,8,6
651,N317,0.000847290719422433,5,7
652,N294,0.000845848212248539,5,6
653,N853,0.000845391926738716,4,5
654,N818,0.000843898599703193,9,5
655,N191,0.000840804732485776,7,6
656,N154,0.000840276410845307,6,5
657,N333,0.000839092381000499,3,6
658,N866,0.000837609311299938,6,6
659,N255,0.000837236979605475,9,5
660,N782,0.000837046346092076,5,5
661,N160,0.000835501136281249,5,6
662,N521,0.00083377919272504,4,6
663,N815,0.000833491125688124,7,4
664,N99,0.000833346100567539,6,4
665,N688,0.000833183790672088,6,4
666,N829,0.000832708798063049,6,5
667,N648,0.000831146759811364,5,5
668,N123,0.000831136648242056,9,7
669,N640,0.000830353478454598,4,6
670,N652,0.000829345875992201,4,4
671,N769,0.000827557873094316,8,4
672,N634,0.000826266291940926,3,4
673,N207,0.000825470855609672,7,5
674,N909,0.00082379830403894,2,6
675,N223,0.000823733872387719,8,5
676,N938,0.000823527787332326,5,5
677,N242,0.000820680330169175,5,5
678,N329,0.000820228469237117,8,4
679,N956,0.000820165507822138,6,5
680,N474,0.000819998133353549,7,6
681,N924,0.000819773813736092,4,4
682,N366,0.000819451802989796,5,5
683,N402,0.000817764895668668,6,5
684,N70,0.000817224958240341,6,5
685,N692,0.000816323358170724,4,4
686,N981,0.000816246735217623,7,5
687,N183,0.000815498826748496,7,4
688,N230,0.000814435129730321,4,5
689,N244,0.000814293924301316,3,4
690,N172,0.000814218262907012,3,7
691,N193,0.000813716528957964,3,5
692,N158,0.000813556707118926,3,4
693,N254,0.000811837324061047,9,4
694,N683,0.000810546140047217,7,5
695,N440,0.000809423480311875,4,4
696,N338,0.000809209751381591,6,5
697,N870,0.000807440141486072,4,5
698,N228,0.000806758144179078,4,4
699,N226,0.00080667587135291,9,5
700,N257,0.000806623973243924,6,5
701,N997,0.000806598568576689,11,5
702,N786,0.000805945373540659,5,4
703,N358,0.000805673731346674,5,5
704,N479,0.000804864991021597,5,5
705,N589,0.000802944792018136,3,5
706,N627,0.000802850825111269,8,5
707,N151,0.000802819158904601,9,5
708,N476,0.000802156850728953,9,6
709,N480,0.000801848254727438,5,3
710,N322,0.000800911013814102,4,5
711,N175,0.0008005500725338,12,4
712,N374,0.000799817304718729,7,6
713,N94,0.000799635373722921,4,4
714,N305,0.000799248416059801,6,4
715,N694,0.000797792074319063,4,6
716,N515,0.00079603791226243,13,5
717,N962,0.00079602544849811,5,4
718,N477,0.000794111214627553,7,4
719,N469,0.000792873489718115,2,6
720,N292,0.000792800887314999,4,5
721,N313,0.000792651914350458,6,6
722,N79,0.000791411883286329,8,5
723,N549,0.000789646706588802,4,6
724,N820,0.000789482172169443,6,6
725,N485,0.000789375815385621,6,5
726,N552,0.000789138062179252,6,5
727,N10,0.000788938388287003,7,6
728,N684,0.000788812648836963,5,5
729,N57,0.000787422548287208,3,4
730,N152,0.000786386157371727,9,5
731,N122,0.000786342093983454,6,4
732,N1,0.000785246348883417,6,6
733,N439,0.000785065459744681,6,4
734,N368,0.000783509539767554,7,4
735,N54,0.000782238525069671,8,3
736,N922,0.000776346878881747,4,4
737,N437,0.000773918961532801,3,6
738,N285,0.000773116717667457,7,5
739,N24,0.000772972387029412,8,4
740,N86,0.000772347776214499,7,5
741,N964,0.000772284977395021,4,4
742,N762,0.000771592022738939,3,4
743,N809,0.000771244309565536,7,4
744,N967,0.000770922188916838,7,5
745,N237,0.000769750471188077,8,5
746,N48,0.000769624337412923,8,5
747,N167,0.000769246876989084,8,6
748,N430,0.00076895897259842,4,3
749,N960,0.000767723117185412,7,5
750,N686,0.000767234318376105,8,4
751,N321,0.000766645828073974,6,4
752,N275,0.000765837017920403,8,4
753,N935,0.00076472968860234,6,5
754,N455,0.000764705788266905,9,6
755,N355,0.000763277845423996,5,3
756,N173,0.000763251048112441,8,4
757,N987,0.000763250456831864,1,3
758,N825,0.000762180837400991,6,5
759,N989,0.000761923980224837,5,4
760,N482,0.000761749344547704,3,5
761,N177,0.000761282039511427,3,5
762,N448,0.000761213156618085,4,4
763,N84,0.000761119221609181,4,4
764,N852,0.000761087697861447,7,4
765,N179,0.000761069459011016,3,4
766,N984,0.000761022950293565,7,4
767,N301,0.00076044502902011,7,3
768,N73,0.000759887479592289,6,5
769,N643,0.000759575158491837,6,4
770,N490,0.000759070771631741,2,4
771,N240,0.000759015506285707,8,4
772,N504,0.000758366552689023,7,5
773,N155,0.000757723635438874,4,5
774,N787,0.000756877915105271,10,4
775,N40,0.000755088964357262,5,4
776,N579,0.000753569223242211,5,4
