rank,node,score,out_degree,in_degree
87,N197,0.00157223319633287,6,7
88,N222,0.00156385700583896,7,10
89,N856,0.00155833117921246,3,9
90,N730,0.0015571606760582,3,9
91,N157,0.00155579413400801,4,10
92,N265,0.00155538722474769,7,9
93,N602,0.00155128957966996,2,9
94,N720,0.00154636657814833,6,9
95,N802,0.0015417656933379,7,11
96,N885,0.00154107494441538,7,10
97,N325,0.00153544282255079,6,9
98,N714,0.00153539683639101,3,9
99,N356,0.00153419371983857,8,8
100,N105,0.00153124200337696,6,8
101,N354,0.0015312401986461,6,9
102,N585,0.00153041437318253,7,9
103,N3,0.00152979508064245,7,8
104,N470,0.00152145498953732,3,7
105,N249,0.0015207433041448,8,9
106,N551,0.00151994310376508,10,12
107,N869,0.00151945302693552,4,10
108,N289,0.00151768553382475,2,6
109,N954,0.00151433342384704,5,7
110,N749,0.00151153371530627,6,9
111,N558,0.00150847260344019,7,12
112,N392,0.00150787863552627,6,9
113,N832,0.00150137425051688,7,6
114,N272,0.00149683487154728,7,11
115,N801,0.00149578386168204,8,8
116,N472,0.00149375297602236,4,9
117,N343,0.00149311532541582,7,9
118,N96,0.00149215758362213,8,11
119,N973,0.00149067902925615,4,11
120,N625,0.0014903884396817,3,5
121,N920,0.00148958376006152,7,9
122,N862,0.00148496712947495,6,9
123,N49,0.00148338008614476,5,11
124,N390,0.0014803729338374,6,8
125,N347,0.00147980318041972,6,12
126,N389,0.0014788091337793,10,9
127,N403,0.00147664220523157,4,8
128,N731,0.00147392751710019,8,5
129,N965,0.00147048254242348,2,10
130,N644,0.00146891225706438,3,10
131,N804,0.00146774556414473,5,8
132,N15,0.00146740566841357,6,7
133,N264,0.00146594216437998,4,8
134,N587,0.00145921908794849,3,8
135,N645,0.00145652186005525,5,7
136,N904,0.00145365364996694,6,7
137,N51,0.00145186707897176,4,9
138,N493,0.0014513155773449,4,7
139,N324,0.00145073014547577,6,9
140,N553,0.0014466753909961,5,8
141,N211,0.00144636092767955,3,9
142,N970,0.00144512473274958,11,6
143,N937,0.00144490177302588,10,8
144,N435,0.0014436251138418,5,5
145,N969,0.00144204791987847,3,9
146,N752,0.00144186770961055,8,9
147,N976,0.00144046409999633,9,7
148,N660,0.00143938504544496,6,9
149,N691,0.00143719836239035,6,8
150,N535,0.00143500183056278,5,7
151,N342,0.00143121967107087,5,6
152,N839,0.00143056582238754,5,10
153,N669,0.00142849880691871,6,9
154,N901,0.001426721930514,6,6
155,N303,0.00142595392372087,6,6
156,N758,0.00142451159421967,6,8
157,N894,0.00141903896390759,4,9
158,N109,0.00141808888054833,6,8
159,N766,0.00141555718384985,8,8
160,N110,0.00141097700898608,11,8
161,N548,0.00140639234747797,9,6
162,N218,0.00140386172151342,5,8
163,N991,0.00139395295626202,5,8
164,N531,0.00139258800234834,4,9
165,N216,0.00138908395952489,10,9
166,N78,0.00138841969769497,6,8
167,N522,0.00138838854025639,7,8
168,N526,0.00138765229142489,5,7
169,N571,0.00138565081585772,5,9
170,N304,0.00138362922826614,4,10
171,N423,0.00138232653866673,7,7
172,N452,0.00138137603923228,3,7
173,N161,0.00137787506115478,2,7
174,N450,0.0013753687580271,4,9
175,N577,0.0013746883997977,5,8
176,N256,0.00137127073260335,14,9
177,N315,0.00137047245088173,8,7
178,N345,0.00136994168893045,6,6
179,N194,0.00136909680692992,8,5
180,N318,0.00136487185919306,4,9
181,N578,0.00136315466389563,7,7
182,N905,0.00136314139113946,9,9
183,N806,0.00136159226224749,8,9
184,N182,0.00135618363798308,5,8
185,N458,0.0013549689990896,9,10
186,N603,0.00135188201165835,10,5
187,N153,0.00134997527967726,6,8
188,N375,0.00134597327064114,6,9
189,N685,0.00134556957500167,5,9
190,N434,0.00134517827420637,2,7
191,N433,0.00134470750682774,3,8
192,N543,0.0013445949459001,3,8
193,N716,0.00134416898040466,6,9
194,N739,0.00134027653010059,8,6
195,N388,0.00133932722438473,4,9
196,N699,0.00133888675217537,9,8
197,N409,0.00133815057120801,8,8
198,N931,0.00133421311616223,10,7
199,N647,0.00133392716227843,5,5
200,N974,0.00132954394695011,8,7
201,N591,0.00132923907527213,9,7
202,N750,0.00132831759889873,6,6
203,N92,0.00132769320915853,8,7
204,N697,0.00132547445769981,5,7
205,N250,0.00132513110373073,6,5
206,N6,0.00132446273548497,4,7
207,N605,0.00132057736510777,7,9
208,N928,0.00131963317039366,3,8
209,N544,0.00131771770276465,7,7
210,N195,0.00131625053894285,8,9
211,N7,0.00131578229553903,8,6
212,N971,0.00131453066877848,8,8
213,N547,0.00131303398335377,3,9
214,N487,0.00131221875219873,7,7
215,N26,0.00131167077722111,8,8
216,N596,0.00131128193520906,8,9
217,N638,0.00131095500329305,5,9
218,N519,0.00130721126545889,3,6
219,N658,0.00130246159648021,9,5
220,N569,0.00129980577855437,7,8
221,N653,0.00129772828063711,8,8
222,N82,0.00129754082271376,8,9
223,N562,0.00129025447457302,4,8
224,N704,0.00128859466475216,9,6
225,N952,0.00128550442680934,8,6
226,N406,0.00128497308254571,4,6
227,N572,0.0012830680537172,7,8
228,N93,0.00127972669139391,3,10
229,N980,0.00127630956306697,7,6
230,N942,0.00127121136473176,7,5
231,N626,0.00126951445508729,6,9
232,N18,0.00126913867927384,5,7
233,N220,0.0012687220518491,5,6
234,N270,0.00126789782122024,11,8
235,N565,0.00126684071712111,7,7
236,N97,0.00125991363772437,5,9
237,N126,0.00125956986741128,5,8
238,N19,0.00125945024974263,7,6
239,N53,0.00125919359654567,6,7
240,N642,0.00125698915212168,4,9
241,N895,0.0012555870645782,7,7
242,N735,0.00125544424010963,3,9
243,N344,0.00125526224543639,4,9
244,N238,0.00125432332187965,4,12
245,N528,0.00125228342765143,5,6
246,N622,0.00124662172678199,9,7
247,N795,0.00124428287629715,10,6
248,N139,0.00124313543741426,4,9
249,N209,0.00124233618500976,8,5
250,N302,0.00124232835905365,5,4
251,N601,0.00124058073486669,7,9
252,N119,0.00124040943328103,7,8
253,N910,0.00123969551743101,5,7
254,N827,0.00123949720712385,6,7
255,N759,0.00123456336305887,7,7
256,N533,0.00123455683713223,1,8
257,N798,0.00123413636940931,6,10
258,N890,0.00123333749255623,7,9
259,N212,0.00123230822274846,5,6
260,N861,0.001232229964741,3,8
261,N958,0.00123074459543997,6,9
262,N883,0.00123054709555278,3,7
263,N929,0.00123044155334683,4,8
264,N12,0.00122893587242035,7,7
265,N851,0.00122817221584512,6,4
266,N378,0.00122502613577482,5,6
267,N23,0.00122463450857853,3,9
268,N307,0.00122347190046705,11,7
269,N721,0.00122234577276218,9,7
270,N55,0.0012213640832193,4,9
271,N641,0.00122098812622443,5,9
272,N198,0.00122083466895364,3,5
273,N537,0.00121982990310658,10,6
274,N298,0.00121813662250771,6,9
275,N128,0.00121539668578767,6,6
276,N148,0.00121483851673597,3,10
277,N443,0.00121245721128116,4,9
278,N819,0.00120866038274233,8,8
279,N404,0.00120457411028314,7,6
280,N411,0.00120399176370067,1,6
281,N189,0.00120172558080118,10,8
282,N611,0.00119860828612285,7,6
283,N732,0.00119691609963529,8,7
284,N293,0.00119462567306353,8,9
285,N715,0.00119219486002536,6,5
286,N442,0.00119134613316595,6,7
287,N724,0.00119101974220821,4,8
288,N185,0.00119063612334575,4,9
289,N43,0.00118947175167056,9,5
290,N401,0.00118907373652017,5,8
291,N855,0.00118623807455471,4,10
292,N604,0.00118573564593913,10,8
293,N316,0.00118510525441228,6,6
294,N837,0.00118382872927889,5,7
295,N263,0.00117897460217231,6,9
296,N511,0.00117793150696328,4,7
297,N229,0.00117516913737251,6,7
298,N595,0.00117410070782709,6,9
299,N838,0.00117156699523598,5,4
300,N992,0.00117135533682902,10,7
301,N419,0.00117028434768603,1,4
302,N754,0.00116963445987591,6,8
303,N831,0.00116870172842877,4,5
304,N127,0.00116776235940106,10,7
305,N953,0.00116570783874271,2,5
306,N588,0.00116453383149618,6,5
307,N654,0.00116231732989494,5,7
308,N606,0.00115847391350218,9,6
309,N599,0.00115681076851929,5,9
310,N949,0.00115646419905937,5,8
311,N107,0.0011560369407739,7,6
312,N916,0.00115445122087893,6,6
313,N614,0.001153872481441,5,6
314,N176,0.00115254108101052,7,6
315,N808,0.00115226384728837,7,7
316,N235,0.00115155084702401,4,9
317,N112,0.00115004516785343,7,10
318,N990,0.00114972856978695,5,7
319,N227,0.00114698112712128,4,8
320,N636,0.00114684286333985,7,8
321,N777,0.00114667664069014,4,6
322,N146,0.00114380644105383,7,8
323,N986,0.00114128185268415,5,5
324,N900,0.00114070283892999,6,7
325,N597,0.00113544235085289,7,5
326,N13,0.0011352141621098,4,8
327,N58,0.00113520399519445,2,6
328,N492,0.00113349139916896,2,5
329,N693,0.00113269817277135,10,7
330,N663,0.00113050114268609,5,5
331,N776,0.00112840378041195,7,8
332,N847,0.00112821936406343,6,7
333,N734,0.0011277852325974,4,8
334,N459,0.0011246107460644,4,5
335,N130,0.00112405365244014,3,5
336,N741,0.00112332211150891,6,6
337,N501,0.00112291588699533,10,6
338,N196,0.00112148891954098,5,7
339,N429,0.00111940475314812,3,5
340,N369,0.00111859219146429,8,8
341,N575,0.00111650738665556,4,6
342,N593,0.001113424302948,4,8
343,N977,0.00111193097515059,4,6
344,N16,0.00111174048843869,5,7
345,N295,0.00111019435653277,8,7
346,N921,0.00110893002944519,9,7
347,N912,0.00110660940837025,9,8
348,N150,0.00110610753306396,4,5
349,N975,0.00110407640684844,9,5
350,N300,0.00110018964338946,4,6
351,N20,0.0011000672406215,5,7
352,N30,0.001099860961904,8,6
353,N873,0.00109898288640259,7,5
354,N710,0.00109721497895745,3,8
355,N880,0.00109521462901215,9,7
356,N91,0.00109351346820013,6,7
357,N655,0.00109317589081915,12,8
358,N623,0.00109209882343324,2,7
359,N291,0.00109076738044212,5,4
360,N98,0.0010907241255363,4,6
361,N803,0.00108906814667188,2,7
362,N56,0.00108878109764242,4,6
363,N671,0.00108740321487177,6,7
364,N190,0.00108699050142699,11,7
365,N633,0.00108544508881338,7,7
366,N946,0.00108495364848072,11,5
367,N201,0.00108483350100379,6,9
368,N156,0.0010823427840388,5,8
369,N943,0.0010797552833988,4,5
370,N217,0.00107918769808511,8,8
371,N756,0.00107843814149935,9,10
372,N178,0.00107676498549084,5,5
373,N425,0.0010756232052971,6,5
374,N39,0.0010746983440865,3,4
375,N926,0.0010730182584468,6,8
376,N586,0.00107237364601866,7,7
377,N763,0.00107164396570644,4,7
378,N494,0.0010714843368579,5,6
379,N635,0.00107131291819219,6,7
380,N379,0.00107127801481096,7,6
381,N906,0.00107113257959341,8,5
382,N134,0.00106990253678179,5,7
383,N215,0.00106644656738179,4,9
384,N359,0.00105817268641055,8,7
385,N5,0.0010578752656402,4,9
386,N399,0.00105705252104234,7,8
387,N428,0.00105647289995284,3,7
388,N213,0.00105207943692007,5,7
389,N319,0.00105082270976821,6,5
390,N665,0.00104981698568003,3,7
391,N887,0.00104866146663437,5,7
392,N400,0.00104785997765023,5,7
393,N833,0.00104616732864964,6,3
394,N416,0.00104577427565285,11,7
395,N676,0.00104538712413169,3,9
396,N963,0.00104318713787067,5,7
397,N520,0.00104016599923608,6,5
398,N8,0.00103900384739238,7,4
399,N945,0.00103723386473466,3,7
400,N868,0.00103638652921179,7,6
401,N764,0.00103551573834842,5,5
402,N621,0.00103098202814936,5,6
403,N733,0.00102988507307452,5,6
404,N496,0.00102765262538962,9,6
405,N463,0.00102748806474987,8,7
406,N968,0.00102713390778359,5,7
407,N281,0.00102356912979722,5,6
408,N336,0.00102277263499038,4,9
409,N775,0.00102080796854209,5,7
410,N939,0.00102076549637711,8,8
411,N872,0.00102068663108509,2,7
412,N308,0.00101746175226933,5,8
413,N678,0.00101641869074485,6,7
414,N111,0.00101590836187595,9,5
415,N563,0.00101527965023909,6,6
416,N632,0.00101522545104554,5,6
417,N387,0.00101518823552692,9,6
418,N360,0.00101458005855476,6,7
419,N104,0.00101219555290129,6,7
420,N129,0.00101119896269461,10,6
421,N462,0.00101078191244633,5,3
422,N542,0.00101033070104738,5,6
423,N690,0.00100859498564401,5,7
424,N314,0.00100712887703469,7,5
425,N781,0.00100468817244176,5,5
426,N135,0.00100441581594775,9,6
427,N277,0.0010041464727015,5,8
428,N848,0.00100315785055878,3,6
429,N37,0.00100276102381112,9,8
430,N903,0.00100266859456179,2,5
431,N451,0.00100197350967518,3,8
432,N350,0.00100186894020433,5,6
433,N243,0.00100182980453101,5,7
434,N902,0.00100148500893525,13,5
435,N899,0.00100113234786801,5,6
436,N106,0.00100072484570104,7,6
437,N320,0.000998050466760941,8,5
438,N247,0.000996337511753578,7,2
439,N863,0.000994709966840865,5,6
440,N162,0.000994465225226844,4,5
441,N799,0.000993571151381005,4,6
442,N262,0.000993100475279046,10,6
443,N613,0.000990824849378366,11,8
444,N140,0.000990820104836482,4,5
445,N184,0.000990241384121094,5,6
446,N840,0.0009888014443882,5,4
447,N812,0.000986839457328938,10,6
448,N811,0.000986288731710088,4,8
449,N712,0.000985607557095317,10,8
450,N677,0.000985377040417871,6,5
451,N659,0.000982583060484976,5,6
452,N961,0.000981947226492495,4,7
453,N858,0.000981590927329616,8,5
454,N717,0.000981175330031043,4,5
455,N590,0.00098082112887761,4,6
456,N707,0.000980700648719152,5,6
457,N251,0.000980227998272385,6,6
458,N407,0.000980007103079838,9,5
459,N561,0.000979875523198173,13,4
460,N373,0.00097882341192664,8,4
461,N620,0.000977566124058531,7,6
462,N331,0.000975904535100583,11,5
463,N523,0.000975194176186617,6,7
464,N362,0.000974798400455999,6,6
465,N393,0.000974417275922753,9,6
466,N994,0.000974314068698097,6,4
467,N555,0.000973255776642986,1,6
468,N600,0.000972892502833826,9,7
469,N81,0.000970796873633116,6,6
470,N72,0.000970594013014071,6,7
471,N718,0.000970044851154625,1,7
472,N527,0.000969673780314054,4,6
473,N132,0.000969235301906512,9,8
474,N524,0.000967693804797109,7,5
475,N666,0.000967577637252556,4,6
476,N341,0.000966835786505143,3,6
477,N502,0.000966535161793784,15,8
478,N108,0.000966395412120502,4,6
479,N328,0.000965472051000272,4,6
480,N330,0.000965438677146122,8,7
481,N948,0.000964636373592785,7,7
482,N619,0.000959231058144977,9,7
483,N473,0.000958371852534547,8,6
484,N770,0.000958207490174134,5,8
485,N282,0.00095801287515059,4,8
486,N210,0.000956281731890126,11,6
487,N698,0.000955640050199099,6,5
488,N845,0.00095553057846899,4,5
489,N972,0.000955132313033618,6,6
490,N186,0.000953668749771842,5,7
491,N582,0.000952542771080985,7,6
492,N68,0.000952243335094182,7,6
493,N807,0.00095148559938162,9,4
494,N125,0.000950933992413718,3,6
495,N168,0.000950266669858385,8,7
496,N761,0.000949125932656081,4,3
497,N751,0.000946070267849787,6,6
498,N507,0.000945226923261523,8,7
499,N253,0.000944970565858405,7,8
500,N352,0.000944303050798003,6,7
501,N875,0.000943450348530586,8,5
502,N239,0.000942413205926966,5,5
503,N914,0.000940920355896072,5,6
504,N137,0.000939682879644407,7,5
505,N742,0.000939621624018052,7,5
506,N41,0.000938582984295672,2,5
507,N449,0.000938446158151704,4,5
508,N560,0.00093763660414985,4,7
509,N881,0.000937607368411377,5,7
510,N988,0.000937551504912822,5,4
511,N844,0.000937331687456216,5,7
512,N893,0.000935774580916724,4,5
513,N163,0.000934212246554715,11,6
514,N11,0.000933896241480248,5,7
515,N785,0.000932084253473046,5,6
516,N512,0.000930828812262925,6,5
517,N778,0.000929323261099622,5,3
518,N617,0.000929091916067626,6,7
519,N80,0.000928651506231665,6,7
520,N701,0.000928051621848424,3,5
521,N888,0.000925255520489026,4,5
522,N574,0.000923900206007636,3,5
523,N936,0.000923087019038937,6,7
524,N17,0.000920555437509599,6,6
525,N133,0.000920416270555294,4,7
526,N896,0.000919797611041084,7,5
527,N174,0.00091878364194307,9,7
528,N453,0.000917934149395555,8,3
529,N200,0.000917897290484318,9,5
530,N63,0.00091594111692922,7,6
531,N930,0.000915357064754088,13,7
532,N598,0.000914155285623354,6,8
533,N413,0.0009136502175772,12,5
534,N874,0.000913164036632772,3,7
535,N348,0.000912982705844363,7,6
536,N349,0.000912233469036315,5,7
537,N667,0.000911548934878944,6,5
538,N682,0.000909250655071401,9,6
539,N813,0.000907462201808958,7,7
540,N370,0.000905974624759871,9,7
541,N114,0.000905382702962456,3,7
542,N421,0.000904441056123603,4,5
543,N955,0.000904434676604398,8,4
544,N169,0.000903610123761442,7,5
545,N75,0.000902899734485004,6,3
546,N101,0.000902075831725288,8,7
547,N670,0.000902074988670138,5,5
548,N408,0.000900531197377965,7,6
549,N446,0.000899451359685647,5,6
550,N892,0.000896888276113795,3,6
551,N748,0.000896531183065692,4,7
552,N398,0.000893961144900929,6,6
553,N859,0.000892776803178695,6,7
554,N503,0.000892138934376957,6,4
555,N993,0.000891206874416607,6,6
556,N797,0.000890581846301611,6,3
557,N911,0.000889374712631335,4,4
558,N791,0.000888259232916203,5,6
559,N259,0.000886996490054185,7,7
560,N495,0.000884377626069721,8,6
561,N271,0.000883397426831986,6,6
562,N29,0.000881725370663841,5,5
563,N747,0.000881543716779073,11,6
564,N372,0.000881339823451301,6,7
565,N680,0.000879240631720876,5,7
566,N95,0.000878730132093471,6,6
567,N594,0.000878550677044299,4,4
568,N102,0.000878531552514194,6,6
569,N618,0.000878519830714983,11,6
570,N816,0.000876217118345499,5,6
571,N755,0.000874894382537103,9,3
572,N225,0.000874409993441624,7,6
573,N337,0.000871220474667388,4,5
574,N187,0.000870957587657898,5,6
575,N529,0.000869273942757151,1,6
576,N532,0.00086884028715605,3,5
577,N117,0.000868454641992475,6,5
578,N147,0.000867782527269663,7,5
579,N497,0.000866420870444598,4,6
580,N353,0.000866391423090559,4,7
581,N233,0.000865944356447407,4,7
582,N234,0.000865470023688875,7,5
583,N103,0.000864173758434302,7,7
584,N309,0.000861717255810662,7,6
585,N779,0.000860998666604476,6,5
586,N998,0.000860760905341983,7,8
587,N274,0.000858249280951099,6,5
588,N311,0.000857059052359701,6,5
589,N538,0.000856385495062998,9,7
590,N510,0.000855418147935673,4,6
591,N380,0.000855202738591717,6,7
592,N357,0.000854327305399872,9,6
593,N568,0.000853412242021082,8,7
594,N709,0.000852555215183755,4,5
595,N790,0.000851829265558072,6,7
596,N765,0.000850665680386543,3,4
597,N118,0.000850377577093715,4,6
598,N898,0.000849857280082845,8,5
599,N31,0.000846337323222431,4,6
600,N415,0.000845679408528613,5,7
601,N278,0.000845678920750641,5,4
602,N144,0.000845324524994339,8,4
603,N441,0.000844909563774807,8,6
604,N951,0.000844009933428484,6,6
605,N940,0.000843899259432024,9,5
606,N59,0.000843545551532385,7,3
607,N818,0.000843545436799181,9,5
608,N214,0.000843416678621299,7,5
609,N340,0.000841404795704009,5,7
610,N444,0.000841281710809033,5,4
611,N431,0.000839807089821531,9,6
612,N634,0.000839737423405698,3,4
613,N4,0.000838040598507786,5,6
614,N376,0.000836092164229795,3,5
615,N722,0.000836085766043247,4,5
616,N821,0.000835664248474923,6,5
617,N486,0.000835251882444961,4,7
618,N650,0.000835002731476949,7,7
619,N769,0.000834763344654438,8,4
620,N876,0.0008342135723011,4,5
621,N835,0.000833730381874891,5,7
622,N509,0.000833620229864704,9,6
623,N688,0.000831899634123247,6,4
624,N255,0.000830646661842009,9,5
625,N310,0.000830445658830075,6,6
626,N708,0.000829552818391369,6,7
627,N566,0.000827756489470437,4,7
628,N131,0.000827442317871227,5,4
629,N652,0.000827303646811356,4,4
630,N456,0.000825784194637143,4,6
631,N692,0.000825365820115679,4,4
632,N386,0.000824671600673454,6,5
633,N877,0.000824183117228391,3,5
634,N956,0.00082332635708325,6,5
635,N675,0.000822464845404256,4,4
636,N630,0.000821807005211987,6,7
637,N329,0.000821755989933657,8,4
638,N814,0.000821580291084923,3,5
639,N753,0.000821473409860677,3,5
640,N517,0.000820176771259351,5,6
641,N248,0.000819525887286041,6,6
642,N273,0.000815444673496589,6,5
643,N207,0.000815292036798944,7,5
644,N99,0.000815255929860483,6,4
645,N788,0.00081507733796699,5,7
646,N483,0.000812981639614245,7,6
647,N996,0.00081295800058277,5,4
648,N702,0.00081106656015518,5,4
649,N687,0.000810436874348104,5,5
650,N950,0.000809321861629297,6,5
651,N363,0.000809292778883376,7,6
652,N181,0.000808562939637807,5,7
653,N158,0.000806604686962078,3,4
654,N143,0.000804419766368862,9,5
655,N61,0.000802040049103405,8,6
656,N70,0.000802006303579692,6,5
657,N154,0.00080074250433829,6,5
658,N294,0.000800387480549066,5,6
659,N540,0.000800089648313677,4,4
660,N824,0.000799844977325441,8,6
661,N120,0.000799747487558122,4,6
662,N244,0.000799336206255668,3,4
663,N743,0.000796754732515028,12,7
664,N853,0.000796582712623457,4,5
665,N924,0.000795714130054142,4,4
666,N908,0.000794878360656927,5,7
667,N648,0.000793306113291112,5,5
668,N440,0.000793206192427069,4,4
669,N297,0.000792760011410923,9,4
670,N333,0.000790007986081968,3,6
671,N627,0.000789956703847877,8,5
672,N521,0.000788862906141836,4,6
673,N815,0.00078754908576364,7,4
674,N317,0.000787240039406594,5,7
675,N866,0.000786254540844724,6,6
676,N962,0.000784611026907104,5,4
677,N54,0.000784223642364715,8,3
678,N322,0.000780745820051456,4,5
679,N223,0.000777999140854988,8,5
680,N549,0.000777363353832678,4,6
681,N681,0.000777303977727382,6,5
682,N922,0.000776574285018217,4,4
683,N151,0.000776513779239171,9,5
684,N402,0.00077610185663814,6,5
685,N480,0.000775953740033205,5,3
686,N254,0.000775939049899455,9,4
687,N160,0.000774905552819201,5,6
688,N175,0.000774682116170341,12,4
689,N191,0.000774613967141425,7,6
690,N938,0.000774047718319141,5,5
691,N981,0.00077157518902854,7,5
692,N305,0.000770780434467708,6,4
693,N183,0.000770009113014548,7,4
694,N230,0.000769312476640281,4,5
695,N640,0.000768835045991561,4,6
696,N368,0.000768739101774872,7,4
697,N782,0.000765997420409818,5,5
698,N257,0.000765559380408798,6,5
699,N355,0.000763547252490749,5,3
700,N870,0.000763385344877178,4,5
701,N485,0.000762686739646932,6,5
702,N694,0.000758636320535774,4,6
703,N228,0.000758624211799964,4,4
704,N226,0.000758453358415081,9,5
705,N479,0.000757115290850294,5,5
706,N589,0.00075652730277292,3,5
707,N358,0.000756156652995558,5,5
708,N122,0.000755170525683136,6,4
709,N786,0.00075163693321441,5,4
710,N242,0.000751267912013888,5,5
711,N292,0.000751243985795909,4,5
712,N366,0.00074993723018383,5,5
713,N275,0.000749777068904609,8,4
714,N879,0.000748976176163498,5,3
715,N909,0.000748177461498652,2,6
716,N477,0.000747659076256502,7,4
717,N987,0.000745821403221155,1,3
718,N552,0.000741689448308711,6,5
719,N474,0.000740464316676527,7,6
720,N820,0.000740007745263185,6,6
721,N829,0.00073919468316542,6,5
722,N684,0.000739050558181884,5,5
723,N997,0.000738726056724463,11,5
724,N852,0.00073841839933207,7,4
725,N94,0.000738235646193892,4,4
726,N964,0.00073734878114783,4,4
727,N152,0.000736521990468553,9,5
728,N84,0.000736302619252247,4,4
729,N79,0.000735689818491615,8,5
730,N515,0.000734609796875333,13,5
731,N321,0.000731603004414008,6,4
732,N301,0.000730921471615647,7,3
733,N123,0.000729770543221347,9,7
734,N989,0.000728963790260075,5,4
735,N686,0.0007286600804943,8,4
736,N193,0.000728161308760609,3,5
737,N439,0.000728081931637131,6,4
738,N338,0.000727937210024953,6,5
739,N762,0.000727435558419395,3,4
740,N796,0.000726925841348406,7,4
741,N430,0.000725784150973389,4,3
742,N155,0.000724638921910838,4,5
743,N809,0.000723530961197229,7,4
744,N579,0.000722349225870836,5,4
745,N374,0.000722342667891175,7,6
746,N313,0.000720773163762892,6,6
747,N86,0.000720758979242321,7,5
748,N683,0.000720472877173965,7,5
749,N24,0.0007200869648429,8,4
750,N179,0.000720050661712612,3,4
751,N554,0.000715902148891393,8,3
752,N1,0.000714399598324717,6,6
753,N73,0.000710277321806561,6,5
754,N504,0.000710017206435028,7,5
755,N167,0.000710013745085204,8,6
756,N664,0.000709621895804033,6,5
757,N40,0.000709049269072187,5,4
758,N285,0.000707842055045155,7,5
759,N10,0.000706737731992574,7,6
760,N57,0.00070519359051472,3,4
761,N476,0.00070477421590364,9,6
762,N545,0.00070413136831851,4,5
763,N45,0.000704002707412333,4,4
764,N48,0.000702701659968864,8,5
765,N60,0.0007026751027187,9,6
766,N50,0.000702662474965336,11,5
767,N172,0.000702077436545431,3,7
768,N455,0.000701750061084099,9,6
769,N21,0.000701598776767232,5,3
770,N967,0.000700965479725934,7,5
771,N825,0.000699668693185894,6,5
772,N44,0.00069803905370609,10,4
773,N173,0.000695441223965384,8,4
774,N935,0.000694800515477918,6,5
775,N237,0.000694699687862168,8,5
776,N334,0.000694327496351245,6,3
