rank,node,score,out_degree,in_degree
216,N991,0.00115246024330696,5,8
217,N756,0.0011522472438708,9,10
218,N26,0.00115208312813607,8,8
219,N653,0.00115154856701133,8,8
220,N401,0.00114951284139842,5,8
221,N819,0.00114937389730165,8,8
222,N699,0.00114896576026659,9,8
223,N119,0.00114758483522301,7,8
224,N435,0.00114691157914584,5,5
225,N731,0.00114634519417469,8,5
226,N901,0.00114612801975245,6,6
227,N55,0.00114592373190375,4,9
228,N883,0.00114591379803066,3,7
229,N110,0.00114566340348581,11,8
230,N345,0.00114561536137217,6,6
231,N298,0.00114481559598676,6,9
232,N433,0.00114469926044787,3,8
233,N697,0.00114395998022846,5,7
234,N626,0.00114349408867188,6,9
235,N146,0.00114203404508418,7,8
236,N591,0.00114100475100315,9,7
237,N533,0.00114069194548331,1,8
238,N565,0.00113973618192576,7,7
239,N185,0.00113822710612871,4,9
240,N434,0.00113670869338142,2,7
241,N974,0.0011362719317786,8,7
242,N926,0.00113587802242942,6,8
243,N270,0.00113467396113203,11,8
244,N601,0.0011344415559996,7,9
245,N409,0.00113257525302897,8,8
246,N890,0.00113256562040906,7,9
247,N18,0.00113235431589513,5,7
248,N562,0.00113230757973646,4,8
249,N693,0.00113099349115834,10,7
250,N724,0.00113098334152389,4,8
251,N912,0.00113095354063494,9,8
252,N344,0.00112917221264224,4,9
253,N704,0.00112901144438408,9,6
254,N952,0.00112698114476126,8,6
255,N442,0.00112608124712284,6,7
256,N741,0.00112600184262488,6,6
257,N750,0.0011257820726306,6,6
258,N931,0.0011237337084946,10,7
259,N390,0.00112342890175723,6,8
260,N190,0.00112193258727198,11,7
261,N189,0.00112087140785861,10,8
262,N82,0.00111931856809672,8,9
263,N253,0.00111898554533502,7,8
264,N153,0.00111894838974506,6,8
265,N148,0.00111782392940162,3,10
266,N572,0.00111737805327183,7,8
267,N229,0.00111686518501357,6,7
268,N603,0.00111614281989974,10,5
269,N795,0.00111463655618985,10,6
270,N201,0.00111448430457143,6,9
271,N636,0.00111375205999861,7,8
272,N528,0.00111319079850268,5,6
273,N798,0.0011115983670849,6,10
274,N808,0.00111156566679086,7,7
275,N215,0.00111084948841267,4,9
276,N369,0.00110897645149685,8,8
277,N336,0.00110886490899367,4,9
278,N212,0.00110786062431328,5,6
279,N759,0.00110755860633339,7,7
280,N250,0.00110684526763177,6,5
281,N578,0.00110647468817373,7,7
282,N847,0.00110637034603656,6,7
283,N7,0.00110582790013624,8,6
284,N519,0.00110431112879686,3,6
285,N156,0.00110274082631538,5,8
286,N58,0.00110207682925876,2,6
287,N776,0.00110151680290359,7,8
288,N971,0.0011000248782687,8,8
289,N734,0.0011000155474626,4,8
290,N654,0.00109809601583589,5,7
291,N307,0.00109795588668328,11,7
292,N671,0.0010978936200088,6,7
293,N112,0.00109549828752059,7,10
294,N739,0.00109546300911686,8,6
295,N406,0.00109439265077051,4,6
296,N921,0.00109432574792001,9,7
297,N451,0.00109208874162366,3,8
298,N599,0.00109036368150572,5,9
299,N359,0.00109035318770557,8,7
300,N880,0.00109012747234254,9,7
301,N227,0.00109010652508706,4,8
302,N900,0.00108979667652758,6,7
303,N235,0.00108953424231185,4,9
304,N404,0.00108687136632414,7,6
305,N647,0.00108614139085842,5,5
306,N511,0.00108515188826065,4,7
307,N611,0.00108381937905865,7,6
308,N400,0.00108380455218334,5,7
309,N622,0.00108371040606381,9,7
310,N595,0.0010836723869374,6,9
311,N295,0.00108268355896233,8,7
312,N53,0.00108192119461797,6,7
313,N56,0.00108101272535794,4,6
314,N721,0.00108011969579862,9,7
315,N763,0.00107994017336802,4,7
316,N949,0.00107918898643054,5,8
317,N946,0.00107890816085923,11,5
318,N715,0.00107760201383004,6,5
319,N128,0.00107696667956393,6,6
320,N837,0.00107569224846411,5,7
321,N663,0.00107519131022507,5,5
322,N916,0.00107404091985003,6,6
323,N220,0.00107393629199678,5,6
324,N873,0.00107326971460411,7,5
325,N13,0.00107305338088249,4,8
326,N676,0.00107224083623977,3,9
327,N875,0.00107213914369938,8,5
328,N658,0.00107061076669844,9,5
329,N537,0.00107014520556375,10,6
330,N277,0.00107003407367358,5,8
331,N980,0.00106773028476712,7,6
332,N990,0.00106535458116879,5,7
333,N939,0.00106448511040488,8,8
334,N12,0.00106423664637005,7,7
335,N851,0.00106265588188392,6,4
336,N91,0.00106220486901903,6,7
337,N992,0.00106207748228419,10,7
338,N16,0.00106205617919952,5,7
339,N360,0.00106080997467811,6,7
340,N953,0.00105989278459603,2,5
341,N635,0.00105883197117358,6,7
342,N604,0.00105878139507145,10,8
343,N665,0.0010581957677584,3,7
344,N617,0.00105792545406764,6,7
345,N425,0.00105752476963354,6,5
346,N196,0.00105661113467102,5,7
347,N614,0.00105632434715492,5,6
348,N104,0.00105593925159272,6,7
349,N176,0.00105581255894644,7,6
350,N378,0.00105480409200936,5,6
351,N963,0.00105392905947223,5,7
352,N623,0.00105293173270556,2,7
353,N399,0.00105222080228127,7,8
354,N198,0.00105209321453149,3,5
355,N872,0.00105207918048058,2,7
356,N483,0.00105135808497578,7,6
357,N732,0.00105090535554512,8,7
358,N213,0.00105010252100591,5,7
359,N281,0.00105007889793411,5,6
360,N575,0.0010498752397328,4,6
361,N710,0.0010493346807044,3,8
362,N186,0.00104788499629474,5,7
363,N613,0.00104740771283489,11,8
364,N988,0.00104708064480579,5,4
365,N316,0.0010468016007756,6,6
366,N217,0.00104630118825766,8,8
367,N5,0.0010458388393705,4,9
368,N606,0.00104534430366897,9,6
369,N633,0.00104487209787006,7,7
370,N899,0.00104459986807286,5,6
371,N411,0.00104340248905067,1,6
372,N209,0.00104332521794434,8,5
373,N135,0.0010427558740589,9,6
374,N600,0.00104228915453472,9,7
375,N11,0.00104222780832381,5,7
376,N127,0.00104189873786826,10,7
377,N20,0.00104176326413598,5,7
378,N831,0.00104168745301782,4,5
379,N494,0.00104124489275033,5,6
380,N968,0.00104094090265047,5,7
381,N588,0.00104093693003507,6,5
382,N308,0.0010399238701673,5,8
383,N707,0.00103986424434424,5,6
384,N134,0.00103931635020452,5,7
385,N43,0.0010389906623894,9,5
386,N666,0.00103865717405711,4,6
387,N593,0.00103806697916551,4,8
388,N132,0.00103766425460437,9,8
389,N114,0.00103755941637312,3,7
390,N586,0.00103597713458193,7,7
391,N942,0.00103584485290324,7,5
392,N302,0.00103484468757334,5,4
393,N243,0.00103472912599473,5,7
394,N811,0.00103436154454702,4,8
395,N419,0.00103363185375826,1,4
396,N986,0.00103342497748374,5,5
397,N492,0.0010334148849456,2,5
398,N868,0.00103340786952028,7,6
399,N563,0.00103165214079071,6,6
400,N812,0.00103113810760848,10,6
401,N690,0.00103072863946033,5,7
402,N416,0.00103069091755297,11,7
403,N838,0.00102955613669773,5,4
404,N428,0.00102812556551318,3,7
405,N107,0.00102675399590778,7,6
406,N178,0.00102619242202354,5,5
407,N803,0.00102595331748359,2,7
408,N632,0.00102585504667256,5,6
409,N777,0.00102585365169102,4,6
410,N463,0.00102320140097766,8,7
411,N379,0.00102218929690228,7,6
412,N555,0.00102174015774614,1,6
413,N98,0.00101939962828223,4,6
414,N848,0.00101885736047535,3,6
415,N72,0.00101852635055069,6,7
416,N320,0.00101852132699616,8,5
417,N30,0.00101789962956069,8,6
418,N387,0.00101668129670926,9,6
419,N775,0.00101611701851773,5,7
420,N781,0.00101600062574178,5,5
421,N300,0.00101578401630267,4,6
422,N162,0.00101497106866144,4,5
423,N655,0.00101494598222429,12,8
424,N502,0.00101461705735637,15,8
425,N590,0.0010138338373519,4,6
426,N106,0.00101339687995685,7,6
427,N799,0.00101332848275064,4,6
428,N619,0.00101329619238485,9,7
429,N282,0.00101184769270912,4,8
430,N887,0.00101146758285075,5,7
431,N429,0.00101138812643425,3,5
432,N352,0.00100859485034317,6,7
433,N863,0.00100796488093541,5,6
434,N618,0.00100668496497342,11,6
435,N95,0.00100543900361086,6,6
436,N748,0.00100431144645778,4,7
437,N174,0.00100426077975745,9,7
438,N150,0.00100305136582248,4,5
439,N712,0.00100271095219693,10,8
440,N621,0.00100210515944897,5,6
441,N597,0.000999915605532157,7,5
442,N948,0.000999584753641472,7,7
443,N341,0.000999494838035564,3,6
444,N881,0.00099895045826324,5,7
445,N37,0.000998847248571292,9,8
446,N961,0.000998219874784098,4,7
447,N133,0.000998037699187204,4,7
448,N39,0.000997458228185449,3,4
449,N459,0.00099689900480295,4,5
450,N678,0.000996786415575686,6,7
451,N262,0.000996376069920972,10,6
452,N770,0.000993379714028792,5,8
453,N717,0.000992615328192684,4,5
454,N764,0.000991918939662879,5,5
455,N835,0.00099188760899325,5,7
456,N906,0.000990610120594657,8,5
457,N785,0.000990430846150739,5,6
458,N998,0.000989315382725842,7,8
459,N718,0.000988680178665612,1,7
460,N103,0.000988279674311155,7,7
461,N975,0.000988267828680236,9,5
462,N259,0.000987566922865162,7,7
463,N560,0.000986965718954775,4,7
464,N930,0.000985834550102693,13,7
465,N129,0.000985677683682333,10,6
466,N874,0.000985385690589004,3,7
467,N251,0.000984892076668391,6,6
468,N348,0.000984356808393203,7,6
469,N349,0.000982871770420463,5,7
470,N520,0.000982664100761864,6,5
471,N945,0.00098239513230817,3,7
472,N495,0.000982359312837318,8,6
473,N187,0.000981315354905523,5,6
474,N977,0.000981288267945302,4,6
475,N733,0.00098113552322984,5,6
476,N101,0.000980870563494931,8,7
477,N523,0.000980176797256658,6,7
478,N902,0.000979382288495664,13,5
479,N858,0.000979156572347054,8,5
480,N140,0.000978906611344702,4,5
481,N844,0.000978656785597175,5,7
482,N893,0.000978508720906674,4,5
483,N319,0.000978367992120043,6,5
484,N659,0.000977429473100455,5,6
485,N677,0.000977188312892411,6,5
486,N527,0.000976589023286197,4,6
487,N362,0.000976542291062864,6,6
488,N108,0.000976499915307985,4,6
489,N943,0.000974927537222157,4,5
490,N473,0.000974284525318154,8,6
491,N680,0.000974223909737261,5,7
492,N239,0.000973154450509168,5,5
493,N903,0.000972893824410829,2,5
494,N393,0.000972890976615584,9,6
495,N357,0.000971541692575256,9,6
496,N568,0.000971114048432656,8,7
497,N790,0.000970812771549922,6,7
498,N353,0.000970473173136583,4,7
499,N701,0.000970178014563965,3,5
500,N41,0.000969762080070715,2,5
501,N496,0.000968954803840226,9,6
502,N330,0.000968833201705296,8,7
503,N130,0.000968374065743418,3,5
504,N936,0.000968161978102033,6,7
505,N859,0.00096714685655492,6,7
506,N507,0.000967130196128399,8,7
507,N682,0.000966836830188169,9,6
508,N892,0.000965225633905012,3,6
509,N291,0.000964794931460922,5,4
510,N120,0.000964188781792964,4,6
511,N181,0.000964126556994684,5,7
512,N168,0.00096391068437929,8,7
513,N233,0.000963348990115472,4,7
514,N373,0.000962802562277397,8,4
515,N81,0.000962617395474546,6,6
516,N328,0.000962138087163424,4,6
517,N972,0.000961538294984287,6,6
518,N68,0.000961434403599036,7,6
519,N908,0.000961406821329362,5,7
520,N620,0.000960921258881682,7,6
521,N538,0.000960745428644021,9,7
522,N765,0.000959923682004621,3,4
523,N350,0.00095930674212773,5,6
524,N431,0.000959305451564177,9,6
525,N163,0.000958308524994341,11,6
526,N413,0.000958140264524049,12,5
527,N370,0.000958112829818327,9,7
528,N80,0.000957582056989652,6,7
529,N137,0.000957575750429238,7,5
530,N753,0.000957445234468442,3,5
531,N111,0.000957098753823349,9,5
532,N542,0.000956948215693491,5,6
533,N747,0.000956943847721906,11,6
534,N234,0.000956618861916834,7,5
535,N840,0.000956416895295986,5,4
536,N742,0.000956373544104411,7,5
537,N509,0.000954770309247476,9,6
538,N117,0.000954183980691869,6,5
539,N813,0.000954169265941814,7,7
540,N524,0.000953517768498305,7,5
541,N363,0.000952209200266283,7,6
542,N441,0.00095181971066924,8,6
543,N63,0.000951810701227786,7,6
544,N996,0.000951650332670357,5,4
545,N845,0.000951593928323206,4,5
546,N791,0.000951529179153431,5,6
547,N184,0.000949523052080163,5,6
548,N486,0.0009495089776082,4,7
549,N408,0.00094946217578897,7,6
550,N510,0.000948773248444867,4,6
551,N297,0.000948594347999909,9,4
552,N337,0.000948570461721357,4,5
553,N125,0.000948547931541745,3,6
554,N914,0.000948235281518036,5,6
555,N529,0.000947954570869724,1,6
556,N17,0.000947801584011236,6,6
557,N214,0.000946880381954503,7,5
558,N994,0.000946852993493629,6,4
559,N708,0.000946848867364211,6,7
560,N386,0.000946648091133179,6,5
561,N778,0.000944980221218963,5,3
562,N225,0.000944238962263211,7,6
563,N829,0.000944094313161442,6,5
564,N123,0.000943624204684574,9,7
565,N681,0.000943390260052068,6,5
566,N512,0.000943100665056504,6,5
567,N816,0.000942826803355094,5,6
568,N566,0.000942490609583078,4,7
569,N582,0.000942377732236763,7,6
570,N407,0.000940370181497165,9,5
571,N118,0.000940154397534722,4,6
572,N670,0.000939012000385044,5,5
573,N271,0.00093898292312391,6,6
574,N340,0.000938882933047194,5,7
575,N667,0.000937804085890294,6,5
576,N993,0.0009376316175617,6,6
577,N314,0.000937217961008961,7,5
578,N415,0.00093705973005817,5,7
579,N561,0.000937040734263935,13,4
580,N449,0.000936032266092729,4,5
581,N950,0.000935414248617886,6,5
582,N751,0.000935097592251212,6,6
583,N372,0.000935088875626968,6,7
584,N172,0.000933788457147123,3,7
585,N102,0.000932284626094757,6,6
586,N8,0.000932127667776556,7,4
587,N598,0.000932073507729118,6,8
588,N331,0.000930744197326798,11,5
589,N788,0.000930354900544785,5,7
590,N31,0.000930131822697214,4,6
591,N630,0.000930054732880594,6,7
592,N675,0.000929190229033664,4,4
593,N398,0.000928240174643697,6,6
594,N147,0.000927253340943809,7,5
595,N317,0.000926914730933845,5,7
596,N833,0.000926741605374874,6,3
597,N310,0.000926718006782166,6,6
598,N462,0.000925977492578417,5,3
599,N248,0.000925895115888897,6,6
600,N309,0.000925783969522169,7,6
601,N143,0.00092558841285696,9,5
602,N687,0.000924563350196087,5,5
603,N278,0.000923057763116305,5,4
604,N380,0.000923039375922382,6,7
605,N61,0.000921653227026281,8,6
606,N532,0.000921603273175112,3,5
607,N476,0.000921425864165645,9,6
608,N574,0.000921424158379161,3,5
609,N191,0.000921322367223834,7,6
610,N821,0.000921241925853418,6,5
611,N540,0.000920848895101826,4,4
612,N702,0.000920820870844628,5,4
613,N474,0.000919758628724098,7,6
614,N456,0.000919743907426113,4,6
615,N888,0.000919613191581586,4,5
616,N469,0.000918417399525303,2,6
617,N650,0.000918238440193751,7,7
618,N683,0.000918029799941404,7,5
619,N743,0.000917995867929554,12,7
620,N782,0.000917983585293315,5,5
621,N824,0.000917832095884831,8,6
622,N75,0.000917478301315265,6,3
623,N210,0.000917069836169205,11,6
624,N160,0.000917039954882682,5,6
625,N896,0.000916758904886921,7,5
626,N517,0.000916505203032881,5,6
627,N909,0.000916490798128923,2,6
628,N4,0.000916260442187288,5,6
629,N446,0.000915907745954667,5,6
630,N131,0.00091584036234631,5,4
631,N169,0.00091583579901894,7,5
632,N911,0.000914950344970261,4,4
633,N59,0.000913986566415093,7,3
634,N814,0.000912734180809228,3,5
635,N640,0.000912512680675297,4,6
636,N698,0.000912500811542754,6,5
637,N200,0.000911505708692703,9,5
638,N421,0.000910650049242789,4,5
639,N333,0.00090927928658784,3,6
640,N193,0.000908738106034802,3,5
641,N273,0.000908678427256753,6,5
642,N898,0.000906997338880598,8,5
643,N709,0.000906933860566433,4,5
644,N242,0.000906337760356178,5,5
645,N453,0.00090569355329486,8,3
646,N853,0.000905246887993859,4,5
647,N338,0.000904947199513368,6,5
648,N497,0.000904916292294529,4,6
649,N951,0.00090423825616405,6,6
650,N866,0.000903798514228632,6,6
651,N311,0.000903648498282882,6,5
652,N154,0.000903622696364903,6,5
653,N294,0.000903579059499073,5,6
654,N366,0.000903359115940978,5,5
655,N877,0.000903123466766106,3,5
656,N955,0.000903109916813959,8,4
657,N940,0.00090093327192662,9,5
658,N815,0.000900195444320291,7,4
659,N521,0.000898926372775713,4,6
660,N779,0.000898318323015168,6,5
661,N648,0.000897931597191548,5,5
662,N807,0.000896685074774037,9,4
663,N876,0.000896542722096018,4,5
664,N374,0.000896288342763308,7,6
665,N10,0.000894665365853398,7,6
666,N437,0.000893919466380869,3,6
667,N797,0.000892919767191865,6,3
668,N247,0.000892825926060815,7,2
669,N786,0.000892205703929636,5,4
670,N997,0.000892016637684469,11,5
671,N960,0.000891727004737173,7,5
672,N444,0.00089112172565776,5,4
673,N761,0.000889959651487041,4,3
674,N376,0.000889273983019123,3,5
675,N313,0.000889243462506972,6,6
676,N981,0.000888991459059446,7,5
677,N938,0.000887824204360017,5,5
678,N57,0.000887461013880104,3,4
679,N274,0.000887184155171072,6,5
680,N448,0.000887055101823675,4,4
681,N482,0.000885882790972747,3,5
682,N223,0.000885872440739369,8,5
683,N722,0.00088497216942074,4,5
684,N402,0.000884455262035718,6,5
685,N515,0.000882755566630719,13,5
686,N144,0.000882060378958792,8,4
687,N358,0.000881217056760186,5,5
688,N99,0.00088059085567245,6,4
689,N257,0.000880334162743101,6,5
690,N230,0.000879972864457678,4,5
691,N183,0.000879786330206162,7,4
692,N479,0.000879149551947003,5,5
693,N870,0.000878717358198716,4,5
694,N594,0.000878617571251735,4,4
695,N29,0.000878022530053301,5,5
696,N1,0.000877843234974825,6,6
697,N94,0.000877528967355381,4,4
698,N177,0.000876307426213891,3,5
699,N228,0.000876010269235065,4,4
700,N255,0.000875400477697724,9,5
701,N500,0.000875390767400159,6,5
702,N226,0.000875168105786086,9,5
703,N237,0.000873823821665348,8,5
704,N589,0.000873797823285046,3,5
705,N820,0.000872803753810789,6,6
706,N292,0.000872136028012961,4,5
707,N285,0.000871014270441888,7,5
708,N490,0.000870951118433072,2,4
709,N152,0.000870799102292019,9,5
710,N439,0.000869863082352666,6,4
711,N755,0.000869795114893841,9,3
712,N818,0.0008683357883771,9,5
713,N151,0.00086792574279363,9,5
714,N207,0.000867508897558706,7,5
715,N79,0.000867227252028518,8,5
716,N584,0.000866629618653027,5,6
717,N924,0.000866040496381459,4,4
718,N552,0.000865465683383211,6,5
719,N984,0.000865387718736029,7,4
720,N688,0.000864966197423041,6,4
721,N967,0.00086467604552049,7,5
722,N254,0.000864320333283608,9,4
723,N48,0.00086337034890167,8,5
724,N684,0.000863038460276008,5,5
725,N935,0.000862513276647619,6,5
726,N694,0.000862056083228772,4,6
727,N365,0.000861144888965243,4,4
728,N567,0.00086113473902225,4,5
729,N70,0.000860609195055782,6,5
730,N787,0.000860518243154922,10,4
731,N455,0.000860495361944903,9,6
732,N503,0.000860345226678626,6,4
733,N86,0.000859724596775021,7,5
734,N89,0.000859414534692038,11,4
735,N329,0.000859169813179497,8,4
736,N322,0.000859155878000354,4,5
737,N477,0.00085907173796056,7,4
738,N438,0.0008588622503411,6,4
739,N652,0.000858606100678676,4,4
740,N240,0.000858173991552113,8,4
741,N192,0.000857069963910131,5,6
742,N745,0.000856802948779218,4,3
743,N167,0.00085624930535898,8,6
744,N933,0.000856198989331846,6,5
745,N480,0.000855684975157475,5,3
746,N410,0.000854495348319886,9,5
747,N305,0.000853756684025073,6,4
748,N244,0.000853726562215198,3,4
749,N769,0.000852502723045764,8,4
750,N24,0.000852031326724616,8,4
751,N173,0.000851969129537056,8,4
752,N175,0.000851942450297279,12,4
753,N440,0.000851733030809888,4,4
754,N674,0.000851714338622261,2,3
755,N627,0.000851170506417951,8,5
756,N158,0.000850839008968441,3,4
757,N762,0.000850796768189179,3,4
758,N25,0.000850325727572364,5,6
759,N609,0.000850124110405425,6,5
760,N643,0.000849448792649404,6,4
761,N430,0.000848876063243765,4,3
762,N825,0.00084871175132484,6,5
763,N485,0.000848603626898764,6,5
764,N35,0.000848326754471139,3,5
765,N634,0.00084803736180053,3,4
766,N956,0.000847189066119209,6,5
767,N809,0.00084619244103433,7,4
768,N504,0.000844708637202032,7,5
769,N73,0.000844130473384477,6,5
770,N692,0.000843688320924862,4,4
771,N932,0.000843648602809282,8,5
772,N689,0.000842528624362367,5,4
773,N736,0.000842336956516422,9,3
774,N962,0.000840768083883135,5,4
775,N204,0.000840316589791017,4,5
776,N122,0.000838788488973463,6,4
