rank,node,score,out_degree,in_degree
320,N112,0.00115842984845282,7,10
321,N754,0.00115829561197888,6,8
322,N235,0.00115777740435764,4,9
323,N808,0.00115502847734991,7,7
324,N459,0.00115240892271433,4,5
325,N492,0.00115166415040821,2,5
326,N636,0.00114653268220805,7,8
327,N13,0.0011460178327141,4,8
328,N977,0.00114200831032473,4,6
329,N429,0.00114047993176772,3,5
330,N900,0.00114042183578182,6,7
331,N663,0.00113775745312498,5,5
332,N196,0.00113628293794132,5,7
333,N58,0.00113386031697986,2,6
334,N146,0.0011333569240221,7,8
335,N593,0.00112907277919779,4,8
336,N734,0.00112842545085036,4,8
337,N575,0.00112793659845117,4,6
338,N975,0.00112701643747753,9,5
339,N150,0.00112632002753593,4,5
340,N776,0.00112627978389578,7,8
341,N291,0.00112605346206496,5,4
342,N847,0.00112358837121853,6,7
343,N693,0.00112315918844086,10,7
344,N30,0.00111629041018994,8,6
345,N300,0.0011162695227081,4,6
346,N16,0.00111488767821231,5,7
347,N741,0.00111457731922004,6,6
348,N369,0.00111245792864933,8,8
349,N655,0.00110818338590719,12,8
350,N501,0.00110818010459468,10,6
351,N295,0.00110789594927071,8,7
352,N20,0.00110763969656346,5,7
353,N710,0.00110667195439329,3,8
354,N943,0.00110377818366857,4,5
355,N921,0.00110338208013457,9,7
356,N623,0.001102117537732,2,7
357,N98,0.00110125143514611,4,6
358,N873,0.00110122250520085,7,5
359,N803,0.00109774933850557,2,7
360,N912,0.0010956783273829,9,8
361,N91,0.00109527304036815,6,7
362,N633,0.00109190171471171,7,7
363,N880,0.00109175183936581,9,7
364,N906,0.00109023671668515,8,5
365,N39,0.0010886709962467,3,4
366,N56,0.00108475558910498,4,6
367,N379,0.00108378407183001,7,6
368,N178,0.00108357533486451,5,5
369,N946,0.00108351888760789,11,5
370,N217,0.00108335258790625,8,8
371,N833,0.00108199218883834,6,3
372,N671,0.00107934171532634,6,7
373,N494,0.00107923627268731,5,6
374,N586,0.00107795801836166,7,7
375,N156,0.00107411743730246,5,8
376,N201,0.00107271104066724,6,9
377,N635,0.00107250242752925,6,7
378,N134,0.00107216409888393,5,7
379,N425,0.00107061369191829,6,5
380,N190,0.00107001847131367,11,7
381,N763,0.00106852598533353,4,7
382,N319,0.0010678015743325,6,5
383,N8,0.00106633016976352,7,4
384,N5,0.00105979989160578,4,9
385,N399,0.00105553210457492,7,8
386,N428,0.00105501814966752,3,7
387,N887,0.00105456571571319,5,7
388,N520,0.00105439742196424,6,5
389,N756,0.00105181642200753,9,10
390,N215,0.00105111642414756,4,9
391,N926,0.0010509729787232,6,8
392,N945,0.00105083328520438,3,7
393,N213,0.00105004743554426,5,7
394,N416,0.00104864049908098,11,7
395,N359,0.00104693339062277,8,7
396,N764,0.00104636043696883,5,5
397,N665,0.00104358557359828,3,7
398,N733,0.00104283650649611,5,6
399,N496,0.00104084997891565,9,6
400,N400,0.00104057922822005,5,7
401,N963,0.00104010372996418,5,7
402,N621,0.00103889978468088,5,6
403,N676,0.00103572275660446,3,9
404,N462,0.00103291479582904,5,3
405,N868,0.00103224226718124,7,6
406,N463,0.00102993737544953,8,7
407,N111,0.00102958773090529,9,5
408,N247,0.00102892853648292,7,2
409,N314,0.00102613756433695,7,5
410,N542,0.00102399058356096,5,6
411,N678,0.0010206699204319,6,7
412,N775,0.00102020460245814,5,7
413,N968,0.00102017405353554,5,7
414,N129,0.0010191076686066,10,6
415,N350,0.00101600641474239,5,6
416,N281,0.00101514126865765,5,6
417,N563,0.0010125848877094,6,6
418,N387,0.00101214642579288,9,6
419,N872,0.00101063112666857,2,7
420,N308,0.00100990754607297,5,8
421,N632,0.0010097072080295,5,6
422,N939,0.00100955731910322,8,8
423,N902,0.00100690336983808,13,5
424,N903,0.00100670419217628,2,5
425,N37,0.00100497199934482,9,8
426,N336,0.00100210092595823,4,9
427,N690,0.00100203643150015,5,7
428,N184,0.00100059237474893,5,6
429,N104,0.000999882505015866,6,7
430,N360,0.000998262288315647,6,7
431,N135,0.000998090402693073,9,6
432,N781,0.000996163664751065,5,5
433,N561,0.000994970155023433,13,4
434,N106,0.000994734539137872,7,6
435,N840,0.000994259598634604,5,4
436,N331,0.000993542377558482,11,5
437,N140,0.000992939905663784,4,5
438,N848,0.000992938822007074,3,6
439,N407,0.000992857160443128,9,5
440,N243,0.000992500068301637,5,7
441,N863,0.000991756359150329,5,6
442,N262,0.00099133309237086,10,6
443,N799,0.000989482049416124,4,6
444,N162,0.000988795285526886,4,5
445,N899,0.000987839253589943,5,6
446,N677,0.000987045774478383,6,5
447,N373,0.000987030774917914,8,4
448,N320,0.000986703685665322,8,5
449,N659,0.000985791368563119,5,6
450,N858,0.000983442355004362,8,5
451,N620,0.0009832253067058,7,6
452,N712,0.000982283406443939,10,8
453,N277,0.000981551507107997,5,8
454,N251,0.000981502571208583,6,6
455,N994,0.000979653081634729,6,4
456,N961,0.000978428151900817,4,7
457,N393,0.000977590289993543,9,6
458,N451,0.000977574880185519,3,8
459,N362,0.000977536046887478,6,6
460,N717,0.000976427925476616,4,5
461,N811,0.000975829610234701,4,8
462,N613,0.000975774222761855,11,8
463,N812,0.000975517615538301,10,6
464,N524,0.000974863905099661,7,5
465,N210,0.000974096431423233,11,6
466,N590,0.000973842744103475,4,6
467,N523,0.000972825479810458,6,7
468,N698,0.00097084174938966,6,5
469,N718,0.00097032730416851,1,7
470,N81,0.000968926806060268,6,6
471,N330,0.000968851671561481,8,7
472,N527,0.000968774117680128,4,6
473,N807,0.000968423009870137,9,4
474,N328,0.000966670731979173,4,6
475,N108,0.000966017239499759,4,6
476,N72,0.00096501286854153,6,7
477,N761,0.00096484742394578,4,3
478,N707,0.000962757334502106,5,6
479,N582,0.000962755803562759,7,6
480,N948,0.000961551130484656,7,7
481,N341,0.000961541677669508,3,6
482,N555,0.00096055418324781,1,6
483,N845,0.000959452076862807,4,5
484,N770,0.000958648035937632,5,8
485,N972,0.00095785311947746,6,6
486,N600,0.000956837933186248,9,7
487,N473,0.000955767526947415,8,6
488,N125,0.000954761919448799,3,6
489,N502,0.000954266443951715,15,8
490,N68,0.000954144408560589,7,6
491,N132,0.000953252269414048,9,8
492,N751,0.000950051790345832,6,6
493,N168,0.000949758724052296,8,7
494,N449,0.000947339239836995,4,5
495,N282,0.000947315348194385,4,8
496,N507,0.000946639208752367,8,7
497,N619,0.000946057117788858,9,7
498,N666,0.000945940216668828,4,6
499,N914,0.00094013092790042,5,6
500,N137,0.000939789639898708,7,5
501,N742,0.000939425828297255,7,5
502,N888,0.000938027822322456,4,5
503,N163,0.000933465604039893,11,6
504,N239,0.000933095038475497,5,5
505,N778,0.000932682930214013,5,3
506,N844,0.000932324752483705,5,7
507,N186,0.000932045770201822,5,7
508,N41,0.000931817992749662,2,5
509,N512,0.000930638714055581,6,5
510,N352,0.000930570298048836,6,7
511,N560,0.000930295338580078,4,7
512,N574,0.000927228391285995,3,5
513,N881,0.000924518229062779,5,7
514,N893,0.000923650051276361,4,5
515,N200,0.000923438381992223,9,5
516,N896,0.000922746423995909,7,5
517,N80,0.000922443474675126,6,7
518,N453,0.000921960593770714,8,3
519,N701,0.000921242491570459,3,5
520,N988,0.000920536047996074,5,4
521,N17,0.00091876886085636,6,6
522,N936,0.000917500460388815,6,7
523,N598,0.000917500036854131,6,8
524,N785,0.000915827939960205,5,6
525,N63,0.000911190132513287,7,6
526,N11,0.000909655930991008,5,7
527,N421,0.00090840256282762,4,5
528,N955,0.000907789615595681,8,4
529,N503,0.000907726189656299,6,4
530,N413,0.000906968309412158,12,5
531,N75,0.000906210742138083,6,3
532,N169,0.000906062808771926,7,5
533,N667,0.000905577022338152,6,5
534,N133,0.000904825514948603,4,7
535,N875,0.000904356470998964,8,5
536,N930,0.0009042506088923,13,7
537,N253,0.000902600630210503,7,8
538,N813,0.000902599666963632,7,7
539,N874,0.00090224980215457,3,7
540,N446,0.000902096188854648,5,6
541,N682,0.000902078833964775,9,6
542,N349,0.000900966987146322,5,7
543,N617,0.00090029490889165,6,7
544,N370,0.000899554670556832,9,7
545,N348,0.000899109355514966,7,6
546,N797,0.000898659253572108,6,3
547,N670,0.000897790339211419,5,5
548,N174,0.000897333932961495,9,7
549,N408,0.00089482690726486,7,6
550,N29,0.000891409471828121,5,5
551,N398,0.000891252876292645,6,6
552,N594,0.00088905632465767,4,4
553,N101,0.000887500316230651,8,7
554,N993,0.000886349481211159,6,6
555,N911,0.000886234720922646,4,4
556,N892,0.000884552357975416,3,6
557,N755,0.000883623863681296,9,3
558,N859,0.00087985163386273,6,7
559,N791,0.00087709094540483,5,6
560,N114,0.000875984572314911,3,7
561,N748,0.000875191773981595,4,7
562,N372,0.0008743997576243,6,7
563,N271,0.000874079000774231,6,6
564,N102,0.00087297886073336,6,6
565,N747,0.000870413988745365,11,6
566,N259,0.000867831361616507,7,7
567,N495,0.000865910471157603,8,6
568,N497,0.000863672696495807,4,6
569,N816,0.000863256228189819,5,6
570,N225,0.000862193564199327,7,6
571,N532,0.000861583109032493,3,5
572,N779,0.000859732313320964,6,5
573,N680,0.000859207559779724,5,7
574,N274,0.00085839917166005,6,5
575,N147,0.000856115607680657,7,5
576,N117,0.000855080523824526,6,5
577,N529,0.000854714218684291,1,6
578,N337,0.000853548261065478,4,5
579,N311,0.000852608479345952,6,5
580,N898,0.000850624446604577,8,5
581,N95,0.000850473307164234,6,6
582,N234,0.000850118989743842,7,5
583,N380,0.00085006868790534,6,7
584,N309,0.00084998934193513,7,6
585,N233,0.000849774673381863,4,7
586,N634,0.000849585948590872,3,4
587,N618,0.000848879037252036,11,6
588,N187,0.000848604070034544,5,6
589,N353,0.000847864309880814,4,7
590,N709,0.000847506270186919,4,5
591,N818,0.000845536932445818,9,5
592,N144,0.000842915820660553,8,4
593,N769,0.000841706592185951,8,4
594,N103,0.000841453119741865,7,7
595,N31,0.000838905111649022,4,6
596,N951,0.000838568632129543,6,6
597,N538,0.00083783044075238,9,7
598,N510,0.000837761979591718,4,6
599,N940,0.000836559065720703,9,5
600,N415,0.000835786311131472,5,7
601,N444,0.000835318608704153,5,4
602,N688,0.000834636450001578,6,4
603,N118,0.000834552714827801,4,6
604,N357,0.000834476963300756,9,6
605,N998,0.000834460532650305,7,8
606,N692,0.000833546208501069,4,4
607,N255,0.000832094841113925,9,5
608,N59,0.000831692917203319,7,3
609,N568,0.000831520125293163,8,7
610,N376,0.000831321075487584,3,5
611,N278,0.000831020915535547,5,4
612,N722,0.000830779450541215,4,5
613,N790,0.000830285499913236,6,7
614,N652,0.000829387269288508,4,4
615,N4,0.000829285199652368,5,6
616,N765,0.000829031385895476,3,4
617,N329,0.000828229465513674,8,4
618,N340,0.000827841090846919,5,7
619,N956,0.000827756484248275,6,5
620,N821,0.000826233189052605,6,5
621,N876,0.000826068921901253,4,5
622,N214,0.000825955977871414,7,5
623,N650,0.000825086842567172,7,7
624,N441,0.000822341365232826,8,6
625,N431,0.000819324265498331,9,6
626,N131,0.000819297000465179,5,4
627,N310,0.000815703478158571,6,6
628,N207,0.000815131766273826,7,5
629,N486,0.000815095892593301,4,7
630,N509,0.0008141552234598,9,6
631,N877,0.000813155242235676,3,5
632,N456,0.000811440502830139,4,6
633,N99,0.000811231361956849,6,4
634,N708,0.00080827799131853,6,7
635,N814,0.000807637706769057,3,5
636,N158,0.000807128212778264,3,4
637,N517,0.000806806089847805,5,6
638,N566,0.0008058400160592,4,7
639,N630,0.000805255327929092,6,7
640,N248,0.00080405509331712,6,6
641,N675,0.00080341710544865,4,4
642,N835,0.000803324631777571,5,7
643,N386,0.000802322956996678,6,5
644,N273,0.000800326536278898,6,5
645,N70,0.000799044201590944,6,5
646,N788,0.000796863389302784,5,7
647,N244,0.000795461995688845,3,4
648,N753,0.000794557764904624,3,5
649,N996,0.000792688387651657,5,4
650,N702,0.000792495913328468,5,4
651,N687,0.000791454684529781,5,5
652,N54,0.000789609792033132,8,3
653,N440,0.000789530666435416,4,4
654,N627,0.000789411315239662,8,5
655,N924,0.00078807796786872,4,4
656,N154,0.000787606707800889,6,5
657,N950,0.000787046569727381,6,5
658,N363,0.000784044899723327,7,6
659,N962,0.000783878739986499,5,4
660,N294,0.000782315740516649,5,6
661,N540,0.000782223582070913,4,4
662,N824,0.000782027074191163,8,6
663,N61,0.000782021314255286,8,6
664,N648,0.000781649917242544,5,5
665,N143,0.00078120112122007,9,5
666,N922,0.000780531581056101,4,4
667,N181,0.000780151533266286,5,7
668,N322,0.00077770229852582,4,5
669,N853,0.000777242281819892,4,5
670,N549,0.000776646468813169,4,6
671,N743,0.000775377366960646,12,7
672,N521,0.000772799315079396,4,6
673,N333,0.000772371705020412,3,6
674,N815,0.000771490857969422,7,4
675,N151,0.000771197734656026,9,5
676,N355,0.000769502111195938,5,3
677,N480,0.000768706693092827,5,3
678,N120,0.000768264957797596,4,6
679,N908,0.000767068378690849,5,7
680,N175,0.000766445479093115,12,4
681,N866,0.000766419353188031,6,6
682,N368,0.000766319668998487,7,4
683,N317,0.000765002750135858,5,7
684,N297,0.000763683549835542,9,4
685,N402,0.000762197948844362,6,5
686,N254,0.000762088619828798,9,4
687,N305,0.00076168608590419,6,4
688,N483,0.000760498040994449,7,6
689,N223,0.000760369526057501,8,5
690,N981,0.0007569151431132,7,5
691,N485,0.000755436783218579,6,5
692,N879,0.000755037843962126,5,3
693,N938,0.000754734399094834,5,5
694,N257,0.000753395702064695,6,5
695,N183,0.000753098113787965,7,4
696,N230,0.000753038580979764,4,5
697,N160,0.0007528423221065,5,6
698,N191,0.000749174215306721,7,6
699,N870,0.000748861468695211,4,5
700,N681,0.000748782110992914,6,5
701,N275,0.000748114690163407,8,4
702,N640,0.000746408607841557,4,6
703,N694,0.00074501427014195,4,6
704,N987,0.000743939775729474,1,3
705,N122,0.000743534057665499,6,4
706,N228,0.000741098544004113,4,4
707,N479,0.000740927139017822,5,5
708,N226,0.000740184730727049,9,5
709,N589,0.000739884573897581,3,5
710,N292,0.000739869076889976,4,5
711,N358,0.000739204339053848,5,5
712,N782,0.000737495295163153,5,5
713,N786,0.000733978023787814,5,4
714,N852,0.000733412673317099,7,4
715,N84,0.000731651684492112,4,4
716,N477,0.000729906591943764,7,4
717,N964,0.000726196189684467,4,4
718,N552,0.000726086459506729,6,5
719,N820,0.000724657171198746,6,6
720,N242,0.00072453765239166,5,5
721,N301,0.00072286034363384,7,3
722,N366,0.000722796577482013,5,5
723,N684,0.000721295404052794,5,5
724,N152,0.000720990272823736,9,5
725,N989,0.000720167716346375,5,4
726,N321,0.000720138500925042,6,4
727,N796,0.000719295203164872,7,4
728,N909,0.000719274827712205,2,6
729,N686,0.000715788494650842,8,4
730,N155,0.000714460753467145,4,5
731,N79,0.000714317983762842,8,5
732,N579,0.000714309144414169,5,4
733,N94,0.000714263175489179,4,4
734,N762,0.000713613545179061,3,4
735,N997,0.000712638772431178,11,5
736,N430,0.000712424313373385,4,3
737,N515,0.00071239880548186,13,5
738,N474,0.000710758353392613,7,6
739,N439,0.000708397899994812,6,4
740,N179,0.000707114742693063,3,4
741,N809,0.000706536545277799,7,4
742,N554,0.000704638978875622,8,3
743,N86,0.000704531938364776,7,5
744,N829,0.000703267584278561,6,5
745,N24,0.000701437611808781,8,4
746,N45,0.000699370768826965,4,4
747,N664,0.000698297324559633,6,5
748,N21,0.000697744873665176,5,3
749,N338,0.000695682836379787,6,5
750,N504,0.000695128634276169,7,5
751,N44,0.000695114802638431,10,4
752,N313,0.000694361449236232,6,6
753,N73,0.000694272063902028,6,5
754,N40,0.00069357083427092,5,4
755,N193,0.000693146240476327,3,5
756,N374,0.000692887919731909,7,6
757,N545,0.000692391656947588,4,5
758,N50,0.000691428245352565,11,5
759,N123,0.000689366512716226,9,7
760,N167,0.000688925306076277,8,6
761,N1,0.000687413303509363,6,6
762,N60,0.000686689120612572,9,6
763,N285,0.000686041721979418,7,5
764,N683,0.000685705907607106,7,5
765,N455,0.000679865918257865,9,6
766,N48,0.000678448130518058,8,5
767,N383,0.000677545983685386,4,3
768,N825,0.000676388908995765,6,5
769,N10,0.000676197593144773,7,6
770,N850,0.000675725741885877,4,3
771,N967,0.000675223224199214,7,5
772,N334,0.00067404336365994,6,3
773,N57,0.000673250261724889,3,4
774,N805,0.000671835299068719,4,4
775,N351,0.000670750156142461,7,4
776,N550,0.000670733956847547,6,4
